name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
Harlem (feat. Gizzle),Diddy,2NjPuUAiX8s3hHevjGyijm,0.44,0.597,-6.796,1,0.262,0.17800000000000002,7.730000000000001e-05,0.444,0.191,100.42299999999999,216134,4,8,0,,23,2015-12-18,33,77,1033477,2,"['59wfkuBoNyhDMQGCljbUbA', '0xukYGKRRwBWS1N9sfCQoq']",1,59wfkuBoNyhDMQGCljbUbA,Diddy
In It for the Money,Lumidee,2K3MxEuOtF7XTGS4W5dQBz,0.696,0.846,-2.983,1,0.278,0.337,0.0,0.289,0.9259999999999999,90.425,209360,4,9,0,,0,2010-09-03,20,87,6375603,2,"['1IO0GVa1xjkFMXsg66FiE9', '7hJcb9fa4alzcOq3EaNPoG']",1,1IO0GVa1xjkFMXsg66FiE9,Lumidee
Get Things Started,Enur,0HovlRlUcKAv4OZoTAO5st,0.8809999999999999,0.74,-7.609,1,0.364,0.2,0.0,0.102,0.633,116.031,219035,4,10,0,,0,2008-09-23,0,52,10485,2,"['1BQaZSq1KsLOZGzjG5QxRC', '5IeTd0d5jDDOPEEINSqv4S']",5,1BQaZSq1KsLOZGzjG5QxRC,Enur
Jordan,Webbie,442QtrVAQ4LuTVs4Kvw1IR,0.728,0.7070000000000001,-5.185,1,0.409,0.17600000000000002,0.0,0.8320000000000001,0.499,75.166,129344,4,5,0,,39,2020-10-16,20,62,710739,1,['6aIm51fHkokqlJn2vzNTH8'],9,6aIm51fHkokqlJn2vzNTH8,Webbie
Calico,Brooke White,3s90monxIa459bISrjUoj2,0.675,0.691,-4.323,1,0.0284,0.69,0.0,0.14400000000000002,0.9359999999999999,87.986,164464,4,7,0,,30,2019-10-04,0,41,8146,1,['1feuQE7d9izI54MoL5Lc7t'],1,1feuQE7d9izI54MoL5Lc7t,Brooke White
Ashes Of The Modern World,Apocalyptica,1fOHRAP3Dg6ZHtWqqj9ee4,0.303,0.737,-6.091,0,0.044000000000000004,0.000519,0.924,0.142,0.113,119.999,389768,4,20,0,,36,2020-01-10,0,64,700562,1,['4Lm0pUvmisUHMdoky5ch2I'],5,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica
United We Stand,Melissa Lawson,7M83glMldwtbFuEpXK6Gz6,0.5379999999999999,0.466,-7.907,1,0.0333,0.136,0.0,0.0782,0.395,78.987,202266,4,8,0,,0,2010-08-03,0,4,132,1,['6GaAodoP6zqw8FFZ6jHPZr'],8,6GaAodoP6zqw8FFZ6jHPZr,Melissa Lawson
Party In My Head,September,0Hu9X7ipOV8sdHj7YzOppM,0.64,0.861,-3.847,0,0.0396,0.105,0.0,0.654,0.799,130.072,257333,4,13,0,,27,2011-07-05,0,58,101834,1,['6VX2R9L0O0d6qPvqGuIH7b'],0,6VX2R9L0O0d6qPvqGuIH7b,September
The Christmas Party (feat. The Union Square 5),The Goo Goo Dolls,2BFzaAbTb8FRqM5ifjOyTS,0.309,0.875,-7.05,0,0.0684,0.0418,0.527,0.981,0.601,151.705,306884,4,11,0,,27,2020-10-30,0,74,1748970,2,"['2sil8z5kiy4r76CRTXxBCA', '03KlgfRSoGjmcnfhQvKdeq']",2,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
Hark! the Herald Angels Sing,The Goo Goo Dolls,0Ndc0O3JYUCBjsM7V1BTCS,0.355,0.292,-11.817,1,0.0276,0.879,0.000525,0.435,0.212,83.804,173561,4,8,0,,29,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],5,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
You Ain't Getting Nothin',The Goo Goo Dolls,1kwQlyuGbszfS4zS2W0xQd,0.5539999999999999,0.728,-6.3420000000000005,0,0.0517,0.0971,0.0,0.23,0.787,127.01,166700,4,10,0,,36,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],2,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
Christmas Don't Be Late,The Goo Goo Dolls,4cEDorvqeD1kSOhE7BUnxk,0.46799999999999997,0.406,-7.986000000000001,1,0.0283,0.0452,0.0,0.196,0.696,157.577,118724,3,6,0,,28,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],0,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
This Is Christmas,The Goo Goo Dolls,4U7QNkvq9IxNJPbpqRka4Y,0.20600000000000002,0.47200000000000003,-8.33,1,0.0335,0.0406,1.84e-05,0.109,0.447,50.082,222916,4,9,0,,32,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],2,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
Shake Hands with Santa Claus,The Goo Goo Dolls,7oSi9bGqVUcfUhpwGl2UY0,0.584,0.649,-5.875,1,0.0329,0.10099999999999999,0.0,0.317,0.8340000000000001,128.97299999999998,162080,4,8,0,,29,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],5,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
Christmas All Over Again,The Goo Goo Dolls,5pCCVB6E7EgNudNb3869V7,0.457,0.768,-7.484,1,0.0316,0.000357,0.0098,0.141,0.5539999999999999,133.78799999999998,259798,4,14,0,,32,2020-10-30,0,74,1748970,1,['2sil8z5kiy4r76CRTXxBCA'],9,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
You Really Got Me,Hit Co. Masters,6kBD1SGaTf6SJwUCIkEr1y,0.648,0.77,-8.758,1,0.0431,0.581,0.0,0.0806,0.9670000000000001,140.566,134880,4,8,0,,0,2013-10-22,0,22,243,1,['47chVSWV06QRjDI6c3UgZK'],8,47chVSWV06QRjDI6c3UgZK,Hit Co. Masters
Good Lovin (feat. Fabolous & Ryan Leslie),Slim,144CJzL8NofMNy6mcHos5i,0.7070000000000001,0.6759999999999999,-6.739,0,0.22,0.0277,0.0,0.0603,0.932,184.155,261320,4,13,0,,20,2008-11-18,0,74,1826166,3,"['33nrND6ODgesoa1Qmr5DbD', '0YWxKQj2Go9CGHCp77UOyy', '3aTMDZLtkFlYQfQL7bzccp']",11,33nrND6ODgesoa1Qmr5DbD,Slim
She Got That,Slim,202YF5fqg5yw7GusdclIa8,0.6729999999999999,0.77,-5.16,1,0.0866,0.0521,0.0,0.158,0.35200000000000004,80.509,264173,4,10,0,,7,2008-11-18,0,39,2032,1,['33nrND6ODgesoa1Qmr5DbD'],9,33nrND6ODgesoa1Qmr5DbD,Slim
Can I Have This Dance,High School Musical Cast,3QbZyCmA75n8r6IzjqB5KR,0.5539999999999999,0.632,-5.287999999999999,1,0.0293,0.21100000000000002,0.0,0.28800000000000003,0.475,136.07299999999998,243773,3,12,0,,31,2008-10-20,25,76,3257182,3,"['6G9bygHlCyPgNGxK2l3YdE', '6U1dBXJhC8gXFjamvFTmHg', '2gUMs9PE8XZVQyzCDqaYmW']",0,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens
"Right Here, Right Now",High School Musical Cast,1bbscu85PNRm4sva0ePsgh,0.5589999999999999,0.794,-5.45,1,0.0362,0.316,0.0,0.0637,0.326,110.025,237733,4,12,0,,25,2008-10-20,25,76,3257182,3,"['6G9bygHlCyPgNGxK2l3YdE', '6U1dBXJhC8gXFjamvFTmHg', '2gUMs9PE8XZVQyzCDqaYmW']",2,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens
Moth Into Flame,Metallica,6F5RvdxWcLOJW7LAGuc24r,0.163,0.977,-3.585,0,0.0591,3.64e-05,0.0052,0.0555,0.369,178.44,350644,4,21,0,,53,2016-11-18,33,86,15702326,1,['2ye2Wgw4gimLv2eAKyk1NB'],4,2ye2Wgw4gimLv2eAKyk1NB,Metallica
Now That We’re Dead,Metallica,7jsz8rEceVcQmv7v49ETAG,0.565,0.9490000000000001,-3.8280000000000003,1,0.0464,9.240000000000001e-05,0.099,0.254,0.331,128.303,419074,4,19,0,,51,2016-11-18,33,86,15702326,1,['2ye2Wgw4gimLv2eAKyk1NB'],2,2ye2Wgw4gimLv2eAKyk1NB,Metallica
"Atlas, Rise!",Metallica,31AstxMAthaDAbOuYC5gTn,0.41600000000000004,0.9940000000000001,-3.3539999999999996,0,0.0609,2.9299999999999997e-05,0.0299,0.0704,0.434,95.205,388624,4,19,0,,51,2016-11-18,33,86,15702326,1,['2ye2Wgw4gimLv2eAKyk1NB'],4,2ye2Wgw4gimLv2eAKyk1NB,Metallica
Hardwired,Metallica,0QV3swr7L8MZr72lL2izV1,0.128,0.991,-3.2889999999999997,1,0.0582,1.11e-05,0.0036200000000000004,0.21899999999999997,0.53,186.12400000000002,189347,4,12,0,,62,2016-11-18,33,86,15702326,1,['2ye2Wgw4gimLv2eAKyk1NB'],11,2ye2Wgw4gimLv2eAKyk1NB,Metallica
Wherever I May Roam,Metallica,6pdl7XmUY3rPniqV34IhOx,0.271,0.937,-6.457999999999999,1,0.0715,9.88e-06,0.0162,0.22,0.14800000000000002,137.964,392439,4,15,0,,43,2020-08-28,33,86,15722696,2,"['2ye2Wgw4gimLv2eAKyk1NB', '1qHStDLIc8uV7hvTG6FGRJ']",4,2ye2Wgw4gimLv2eAKyk1NB,Metallica
Make the World Go Away,Jamey Johnson,5HTMdgfcpD9upnTe7M98N4,0.348,0.272,-12.164000000000001,1,0.0278,0.7809999999999999,0.000277,0.113,0.37799999999999995,74.274,184800,4,7,0,,0,2012-10-16,0,65,375997,1,['5yhxqYI0JBwUKfXpSEjiM8'],11,5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson
Fix Me,Chuck Wicks,4QyB8Wp29tagI7JeY0C49z,0.682,0.605,-7.983,1,0.0394,0.185,1.8100000000000003e-05,0.102,0.218,125.965,223584,4,11,0,,19,2016-02-26,20,47,80278,1,['696fbyLHSMBSYjDrDU5yiK'],3,696fbyLHSMBSYjDrDU5yiK,Chuck Wicks
She's Gone,Chuck Wicks,193a05k1nFx9JOumDLUUJR,0.6829999999999999,0.584,-7.98,1,0.0278,0.0721,0.0018800000000000002,0.13699999999999998,0.23800000000000002,109.98899999999999,224193,4,10,0,,28,2016-02-26,20,47,80278,1,['696fbyLHSMBSYjDrDU5yiK'],1,696fbyLHSMBSYjDrDU5yiK,Chuck Wicks
King Of The Letdown,Hinder,1yjTEIn1njItbICWo7EK4a,0.511,0.976,-4.039,1,0.10400000000000001,0.000676,4.21e-06,0.147,0.19899999999999998,93.986,195874,4,10,0,,30,2017-08-11,53,66,1235108,1,['6BMhCQJYHxxKAeqYS1p5rY'],5,6BMhCQJYHxxKAeqYS1p5rY,Hinder
Burn It Down,Hinder,6KgDbDfKFsq1qyZcQcRe1c,0.336,0.8640000000000001,-4.48,0,0.0573,0.0047,0.0,0.161,0.364,109.866,217874,4,9,0,,31,2017-08-11,53,66,1235108,1,['6BMhCQJYHxxKAeqYS1p5rY'],10,6BMhCQJYHxxKAeqYS1p5rY,Hinder
The Reign,Hinder,3Qaif5Wo4DTU5fjn7OdNP4,0.423,0.977,-5.188,1,0.0481,0.0141,0.0,0.162,0.37799999999999995,91.965,192312,4,5,0,,29,2017-08-11,53,66,1235108,1,['6BMhCQJYHxxKAeqYS1p5rY'],5,6BMhCQJYHxxKAeqYS1p5rY,Hinder
Hello - Remastered,Oasis,1KcFLmFGCfkkAsooF6FJBr,0.34600000000000003,0.9540000000000001,-3.185,0,0.0866,0.0131,0.0173,0.161,0.059000000000000004,132.201,203186,4,4,0,,42,2014-09-26,0,81,5636723,1,['2DaxqgrOhkeH0fpeiQq2f4'],9,2DaxqgrOhkeH0fpeiQq2f4,Oasis
Love of the Hustle (feat. Trav),Jim Jones,1rrBDoCgd28fpzCFFw1ZmI,0.462,0.828,-7.0760000000000005,1,0.301,0.624,6.46e-06,0.17,0.7390000000000001,88.426,204320,4,8,0,,30,2019-05-31,27,59,402730,2,"['6AMa1VFQ7qCi61tCRtVWXe', '3JugPn0f37nRk6DP7k4xIM']",11,6AMa1VFQ7qCi61tCRtVWXe,Jim Jones
Knocking at Your Door,O.A.R.,78v5ljpPryjGY4r1wndiqa,0.7040000000000001,0.7490000000000001,-5.671,0,0.045,0.0588,0.0,0.0527,0.836,89.973,216200,4,7,0,,52,2019-03-29,0,62,289542,1,['1Cq0LAHFfvUTBEtMPXUidI'],6,1Cq0LAHFfvUTBEtMPXUidI,O.A.R.
Twerk,Savage,35QprOt6HAvSzdTnh7R3bb,0.836,0.9159999999999999,-5.476,0,0.255,0.0907,0.0,0.308,0.64,104.03,201200,4,11,0,,19,2012-01-01,0,66,31000,1,['1GbrJTB56Xs4XQGlmVbaCf'],10,1GbrJTB56Xs4XQGlmVbaCf,Savage
Surf Trap,Shwayze,6ERDBxJRN1ZNgJHdFTzeYu,0.7759999999999999,0.528,-6.058,0,0.134,0.00613,0.0,0.213,0.591,149.94,142400,4,6,0,,23,2020-07-17,3,56,153371,2,"['6f0hUHWLOCxCSDQMtdVAS7', '3mnV8nHkDFtgj44qwt4rVt']",11,6f0hUHWLOCxCSDQMtdVAS7,Shwayze
I Won't Wait Around,Heidi Newfield,3Qle1D21tSlMuXjiqafmEi,0.409,0.9470000000000001,-5.625,1,0.11900000000000001,0.00715,2.3800000000000003e-05,0.242,0.381,171.97,241146,4,12,0,,11,2020-08-28,0,50,22337,1,['6Jb5H8o9T7c4C13vLFpyPY'],0,6Jb5H8o9T7c4C13vLFpyPY,Heidi Newfield
Pray Out Loud,Jessica Simpson,2jadeGmyw8f5FYRwsMcDzs,0.42,0.721,-3.505,1,0.0328,0.5870000000000001,0.0,0.135,0.39399999999999996,161.74200000000002,222680,4,11,0,,0,2008-09-13,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],2,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
Remember That,Jessica Simpson,4RLqwtqKPVMiMQFFSlA88x,0.473,0.727,-3.0789999999999997,1,0.0919,0.617,3.21e-06,0.126,0.36700000000000005,163.753,220893,4,10,0,,0,2008-09-13,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],8,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
Come On Over,Jessica Simpson,1tOHc8wE7GhiaLLt63LmRG,0.675,0.8590000000000001,-2.57,1,0.0318,0.214,0.0,0.11699999999999999,0.556,110.037,171413,4,10,0,,0,2008-09-13,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],11,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
Kiss Me For Christmas,Jessica Simpson,1iRw2F1QpRarKgqYIGgtMp,0.45899999999999996,0.528,-7.761,1,0.028999999999999998,0.512,0.0,0.128,0.0977,59.967,299026,4,11,0,,15,2010-01-01,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],4,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
Mary Did You Know,Jessica Simpson,5eqIy2oNwj0ADKHi1y0eA9,0.5579999999999999,0.504,-7.824,0,0.0294,0.301,0.0,0.0946,0.091,103.042,209546,4,11,0,,16,2010-01-01,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],4,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
O Come O Come Emmanuel,Jessica Simpson,4wq2BYqLMeA2SLkyUJN7ff,0.20800000000000002,0.322,-8.994,0,0.028999999999999998,0.6579999999999999,3.09e-06,0.114,0.0399,81.572,262906,4,9,0,,14,2010-01-01,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],1,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
Here Comes Santa Claus / Santa Claus Is Coming To Town,Jessica Simpson,5zUW1r77MGcEeV2dkMEyZJ,0.48100000000000004,0.8440000000000001,-5.681,1,0.11199999999999999,0.004,1.63e-06,0.121,0.9490000000000001,204.899,185733,4,11,0,,19,2010-01-01,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],7,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
My Only Wish,Jessica Simpson,4DFmWLlrI5V6fvVAmDlZWS,0.636,0.762,-5.619,0,0.027000000000000003,0.0382,0.0,0.22699999999999998,0.42700000000000005,144.965,235853,4,11,0,,21,2010-01-01,124,57,844008,1,['2tFN9ubMXEhdAQvdQxcsma'],1,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
After All These Beers,The Lost Trailers,4dpcohZCYYQ8QBriQdtML5,0.57,0.721,-5.395,1,0.0394,0.0225,2.89e-06,0.1,0.376,146.005,226693,4,9,0,,11,2020-04-14,0,34,12753,1,['3A5urS1Gh3qwxSvQgCx9ow'],11,3A5urS1Gh3qwxSvQgCx9ow,The Lost Trailers
First Bad Habit,Vanessa Hudgens,0E8jdvxfcN5uVw2QP2eIMq,0.797,0.871,-3.7910000000000004,0,0.0353,0.0265,0.0069299999999999995,0.10300000000000001,0.946,128.049,182813,4,8,0,,0,2009-01-01,25,67,1412115,1,['6G9bygHlCyPgNGxK2l3YdE'],5,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens
Identified,Vanessa Hudgens,41FrW2fcMRsK7HwcnCWRAO,0.883,0.619,-4.0489999999999995,1,0.0406,0.0228,0.00108,0.147,0.5920000000000001,117.00200000000001,201146,4,7,0,,0,2009-01-01,25,67,1412115,1,['6G9bygHlCyPgNGxK2l3YdE'],8,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens
Last Night,Vanessa Hudgens,2SkdOzMDpxShjImYdA9oCs,0.782,0.925,-4.45,0,0.122,0.125,0.278,0.113,0.6759999999999999,92.324,190053,5,9,0,,0,2009-01-01,25,67,1412115,1,['6G9bygHlCyPgNGxK2l3YdE'],11,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens
What They Do,DJ BrandNew,6Gwbx9nIzCnR9fJE0oC9SP,0.627,0.8009999999999999,-4.045,1,0.0889,0.000314,0.0,0.28800000000000003,0.251,139.938,164573,4,7,0,,4,2009-04-18,0,57,31656,3,"['1Lr7C96xMXpj3DiMmQWBq7', '45Cr3OBENkmqJoGGthowmy', '0BrPKSAeplwezYR1T2DF9s']",2,1Lr7C96xMXpj3DiMmQWBq7,DJ BrandNew
The Boys Are Back,Shwayze,1rdPXmHevQNTmbOtesxbTt,0.833,0.6779999999999999,-6.117999999999999,0,0.14800000000000002,0.019,0.0,0.0474,0.9620000000000001,124.12100000000001,163548,4,9,0,,22,2020-07-17,3,56,153371,2,"['6f0hUHWLOCxCSDQMtdVAS7', '3mnV8nHkDFtgj44qwt4rVt']",11,6f0hUHWLOCxCSDQMtdVAS7,Shwayze
Yungn,DJ BrandNew,65aIbggFjCEusEztYAe7fx,0.614,0.8079999999999999,-4.941,1,0.278,0.00247,0.0,0.47100000000000003,0.579,140.031,178306,4,12,0,,1,2009-04-18,0,57,31656,3,"['1Lr7C96xMXpj3DiMmQWBq7', '45Cr3OBENkmqJoGGthowmy', '0BrPKSAeplwezYR1T2DF9s']",2,1Lr7C96xMXpj3DiMmQWBq7,DJ BrandNew
Just Knowing You Love Me,Jimmy Wayne,4VsSBqVU47t2eUWB5Z284o,0.557,0.841,-4.618,1,0.0336,0.055,2.27e-05,0.306,0.498,122.01299999999999,246373,4,12,0,,4,2018-04-20,35,35,45726,1,['60h3lZFY2T93K7qxVPrajf'],0,60h3lZFY2T93K7qxVPrajf,Jimmy Wayne
Things I Believe,Jimmy Wayne,2Z6YkYbObkSpmZFnxymkxd,0.611,0.909,-4.718999999999999,1,0.0393,0.0376,5.71e-06,0.195,0.816,120.055,200493,4,9,0,,5,2018-04-20,35,35,45726,1,['60h3lZFY2T93K7qxVPrajf'],8,60h3lZFY2T93K7qxVPrajf,Jimmy Wayne
Sara Smile,Jimmy Wayne,2jtaAeW1k3qgbpQxT8Y4lm,0.595,0.5479999999999999,-6.406000000000001,0,0.0259,0.122,2.74e-06,0.299,0.307,141.966,226667,3,8,0,,14,2018-04-20,35,44,197463,3,"['60h3lZFY2T93K7qxVPrajf', '5jit9WjiAxxvdA0onOHBLd', '4TjR4K8rD5CqqqU59V6aGr']",1,60h3lZFY2T93K7qxVPrajf,Jimmy Wayne
Florence Foster Jenkins,Alexandre Desplat,04yT1gSDcEhJHigXIgWrkX,0.444,0.413,-8.146,0,0.0271,0.904,0.88,0.113,0.253,103.882,167706,4,8,0,,13,2016-05-01,0,71,232615,1,['71jzN72g8qWMCMkWC5p1Z0'],2,71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat
Rampage,LL Cool J,026ttL26HwjyJqSwcgsxJU,0.5479999999999999,0.768,-9.488999999999999,0,0.474,0.0212,0.0,0.532,0.354,109.461,158614,4,8,0,,5,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],4,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Around The Way Girl,LL Cool J,2NTN2ggS0paeee0lNWsseB,0.428,0.7040000000000001,-9.609,0,0.387,0.0883,0.0,0.862,0.41600000000000004,106.148,198700,4,8,0,,6,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],10,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Loungin (Who Do Ya Luv),LL Cool J,7iSIvDb8VbcM6dkDVStGHq,0.491,0.6659999999999999,-11.112,0,0.281,0.0485,1.04e-05,0.195,0.185,100.068,276792,4,12,0,,8,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],4,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Doin' It,LL Cool J,6oRHqWPpMMZ7pqiKGwT9KL,0.45299999999999996,0.584,-11.065999999999999,1,0.26,0.0446,9.09e-05,0.6759999999999999,0.23,95.366,224524,4,10,0,,10,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],0,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
I'm Bad,LL Cool J,34YavCsrSDvhTZ1PHCsNAG,0.632,0.795,-7.947,0,0.24100000000000002,0.0016600000000000002,0.0,0.628,0.371,91.025,126534,4,5,0,,9,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],6,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Jack The Ripper,LL Cool J,0OVvlodb2cHGfNWgjaEhuV,0.6579999999999999,0.83,-5.9639999999999995,1,0.317,0.0027600000000000003,0.00010800000000000001,0.156,0.42,95.46600000000001,150888,4,7,0,,8,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],0,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Mama Said Knock You Out,LL Cool J,74HyZHQHWCkx6BA79gBF8x,0.6409999999999999,0.7659999999999999,-7.968,1,0.10800000000000001,0.0211,0.0868,0.32899999999999996,0.445,103.81200000000001,190151,4,5,0,,10,2018-02-02,88,67,1001961,1,['1P8IfcNKwrkQP5xJWuhaOC'],11,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J
Cristal Occasions,Jim Jones,1bD7QOKDKrKixoZkTgcvOF,0.47200000000000003,0.823,-6.837000000000001,0,0.835,0.0473,3.31e-06,0.7659999999999999,0.358,167.889,210172,4,8,0,,36,2019-05-31,27,59,399066,1,['6AMa1VFQ7qCi61tCRtVWXe'],5,6AMa1VFQ7qCi61tCRtVWXe,Jim Jones
"Roll Me Mama, Roll Me",Ray LaMontagne,51HHXLUtSXbRZQMzqOFXl3,0.597,0.316,-12.895999999999999,1,0.0325,0.8240000000000001,0.128,0.125,0.266,92.92200000000001,244920,4,10,0,,49,2020-06-26,0,71,804728,1,['6DoH7ywD5BcQvjloe9OcIj'],5,6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne
Not Again,Staind,1KLTYEvz4FP2z0DlXUz364,0.552,0.853,-3.841,1,0.0418,0.000125,0.00193,0.0611,0.37799999999999995,129.988,274560,4,11,0,,40,2011-09-13,142,69,1650249,1,['5KDIH2gF0VpelTqyQS7udb'],1,5KDIH2gF0VpelTqyQS7udb,Staind
You Worry,David Archuleta,5fPpJjZNd4vWwaTMNt8c2w,0.703,0.535,-7.765,1,0.0346,0.0259,0.000195,0.0996,0.431,145.955,216369,4,7,0,,25,2020-10-22,11,64,374309,1,['2C9n4tQgNLhHPhSCmdsQnk'],2,2C9n4tQgNLhHPhSCmdsQnk,David Archuleta
Young Again,Metro Station,1U41TQSdPEhe2LVxZC2Lr7,0.5579999999999999,0.768,-4.185,1,0.0374,0.00312,7.51e-06,0.099,0.7070000000000001,147.05700000000002,189463,4,8,0,,25,2017-09-08,30,62,246319,1,['7vXwfZyDp3spzIVNXDaTPN'],8,7vXwfZyDp3spzIVNXDaTPN,Metro Station
Promise U,Bobby V.,5AfRGqUt1PJZEeePXu5PGx,0.461,0.715,-5.922000000000001,0,0.0886,0.16899999999999998,2.17e-06,0.155,0.40399999999999997,190.85,269040,4,12,0,,16,2018-03-10,0,63,613040,1,['4HgF4KnohByNElYid7iCNb'],1,4HgF4KnohByNElYid7iCNb,Bobby V.
lil' Bit,Bobby V.,7zqr5dRe1NextD8MraVvFQ,0.8190000000000001,0.718,-6.324,1,0.19699999999999998,0.196,2.99e-06,0.0733,0.319,94.0,246080,4,9,0,,37,2018-03-10,0,87,6929114,2,"['4HgF4KnohByNElYid7iCNb', '7hJcb9fa4alzcOq3EaNPoG']",2,4HgF4KnohByNElYid7iCNb,Bobby V.
Thrilla,Bobby V.,2LzOc1q3MvjiZVStEqWfbc,0.8029999999999999,0.617,-7.392,0,0.0509,0.175,0.0,0.925,0.309,112.007,264386,4,11,0,,11,2018-03-10,0,63,613040,1,['4HgF4KnohByNElYid7iCNb'],5,4HgF4KnohByNElYid7iCNb,Bobby V.
Electrik,Bobby V.,4JmCUT79U9GIik2CMBfxao,0.595,0.601,-5.257000000000001,0,0.07400000000000001,0.28300000000000003,0.000275,0.095,0.616,192.97,253186,4,13,0,,17,2018-03-10,0,63,613040,1,['4HgF4KnohByNElYid7iCNb'],10,4HgF4KnohByNElYid7iCNb,Bobby V.
Say You Ever,Framing Hanley,1s40IzOSU0BD1TjzqqunPr,0.525,0.634,-7.402,1,0.035,0.0219,0.000193,0.665,0.0665,123.945,117836,4,6,0,,25,2020-02-21,0,53,161705,1,['3niqfoc7C6lIeCNVz8iZYE'],1,3niqfoc7C6lIeCNVz8iZYE,Framing Hanley
Bottom Of The Barrel,Lee Ann Womack,6tGgkXILjXTkIEvWQzmm8s,0.662,0.551,-7.376,1,0.0291,0.8170000000000001,0.0,0.0929,0.40299999999999997,100.575,199013,4,5,0,,17,2017-10-27,96,57,462628,1,['738OS3zrCO782uDiUN9pet'],0,738OS3zrCO782uDiUN9pet,Lee Ann Womack
End Of The End Of The World,Lee Ann Womack,5BIk3eHSQMMyCFTOXRo6OF,0.45899999999999996,0.42,-9.683,1,0.0545,0.8420000000000001,3.9899999999999994e-05,0.106,0.495,134.90200000000002,138706,3,7,0,,22,2017-10-27,96,57,462628,1,['738OS3zrCO782uDiUN9pet'],10,738OS3zrCO782uDiUN9pet,Lee Ann Womack
He Called Me Baby,Lee Ann Womack,3InwgIswKsxhIYV1TosouL,0.62,0.529,-9.288,1,0.0699,0.43,0.0031899999999999997,0.205,0.5329999999999999,94.139,280613,4,14,0,,19,2017-10-27,96,57,462628,1,['738OS3zrCO782uDiUN9pet'],4,738OS3zrCO782uDiUN9pet,Lee Ann Womack
