name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
Blurred Lines,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,-4.756,1,0.0411,0.0033399999999999997,7.93e-06,0.0759,0.843,119.993,263826,4,19,1,2013-05-04,75,2013-01-01,61,83,8452661,3,"['0ZrpamOxcZybMHGg1AYtHP', '4OBJLual30L7gRl5UkeRcT', '2RdwBSPQiwcmiDo9kixcl8']",7,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke
Beat It (feat. Chris Brown & Wiz Khalifa),Sean Kingston,3bwCMbwDZVtvJDnUTQIdCX,0.47700000000000004,0.637,-5.386,1,0.109,0.00487,0.0,0.284,0.555,198.12,253453,4,14,1,2013-05-04,67,2013-09-10,141,92,23880576,3,"['6S0dmVVn4udvppDhZIWxCr', '7bXgB6jMjp9ATFy66eO08Z', '137W8MRPWKqSmrBGDBFSop']",1,6S0dmVVn4udvppDhZIWxCr,Sean Kingston
Gentleman,Various Artists,26spalP6x2gUAab8rwB8dQ,0.861,0.742,-3.292,0,0.14800000000000002,0.0035,0.0,0.0643,0.655,126.01,194960,4,11,1,2013-04-27,57,2020-06-12,1,63,1120916,1,['2dd5mrQZvg6SmahdgVKDzh'],3,2dd5mrQZvg6SmahdgVKDzh,PSY
Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,0.526,0.816,-4.0089999999999995,1,0.0421,0.0285,0.0,0.22,0.414,144.032,234760,4,12,1,2013-04-27,61,2013-01-01,171,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],7,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan
I Want Crazy - Encore,Hunter Hayes,4FkgULes13bk2eHrsJg4q9,0.562,0.878,-4.806,1,0.0387,0.0539,0.0,0.11199999999999999,0.5579999999999999,103.029,236865,4,12,1,2013-04-27,64,2011,78,67,1013549,1,['7H6dkUChT5EoOQtUVMg4cN'],8,7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes
Come & Get It,Selena Gomez,6LoQHIo74tOzQ8EsLEkhgF,0.546,0.787,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231986,4,6,1,2013-04-27,69,2013-01-01,118,90,23277010,1,['0C8ZW7ezQVs4URX5aX7Kqx'],7,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez
I Hit It First,Ray J,6nJN1GYIHIdg1HQtrmJsqU,0.647,0.7020000000000001,-8.168,1,0.0677,0.0194,0.0,0.16,0.508,97.97200000000001,205714,4,8,1,2013-04-27,44,2013-04-09,68,63,737095,2,"['6gbGGM0E8Q1hE511psqxL0', '72rsQfzxNVLPpbzQzXVJSc']",0,6gbGGM0E8Q1hE511psqxL0,Ray J
Here's to Never Growing Up,Avril Lavigne,0qwcGscxUHGZTgq0zcaqk1,0.48200000000000004,0.873,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,4,12,1,2013-04-27,69,2013-11-01,202,80,6404749,1,['0p4nmQO2msCgU4IF37Wi3j'],0,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne
Accidental Racist (feat. LL Cool J),Brad Paisley,23q6Nowh5GeqtY5jTDzKyQ,0.608,0.602,-6.346,1,0.0393,0.507,0.0,0.129,0.39299999999999996,139.954,351173,4,16,1,2013-04-27,28,2013-04-09,497,71,2890437,2,"['13YmWQJFwgZrd4bf5IjMY4', '1P8IfcNKwrkQP5xJWuhaOC']",7,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley
Still into You,Paramore,1yjY7rpaAQvKwpdUliHx0d,0.602,0.9229999999999999,-3.763,1,0.044000000000000004,0.0098,0.0,0.0561,0.765,136.01,216013,4,7,1,2013-04-27,76,2013-04-05,102,81,5509772,1,['74XFHRwlV6OrjEM0A2NCMF'],5,74XFHRwlV6OrjEM0A2NCMF,Paramore
Just Keep Breathing,We The Kings,4sOLr3sR4pbDzNdLQUiesp,0.635,0.731,-7.881,1,0.0367,0.0635,8.8e-05,0.165,0.32899999999999996,119.97399999999999,245511,4,12,1,2013-04-27,40,2013-01-01,0,69,1087645,1,['3ao3jf5d70Tf4fPh2bnXVl'],0,3ao3jf5d70Tf4fPh2bnXVl,We The Kings
See You Tonight,Scotty McCreery,54RCDE1TAewECyX4WDUVm1,0.4970000000000001,0.816,-6.489,1,0.0563,0.217,0.0,0.171,0.512,169.96599999999995,226320,4,7,1,2013-04-27,56,2013-01-01,33,65,656348,1,['6ZV6lGY0prbqpTD0Md8i29'],9,6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery
Ready,Fabolous,3dTwLV3pAQ3OhEKPVG42fx,0.585,0.62,-8.429,0,0.193,0.37,0.0,0.12300000000000001,0.301,150.006,239946,4,10,1,2013-04-27,45,2013-01-01,156,92,14197733,2,"['0YWxKQj2Go9CGHCp77UOyy', '7bXgB6jMjp9ATFy66eO08Z']",7,0YWxKQj2Go9CGHCp77UOyy,Fabolous
"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,0HFrCOmhCYXlv4NdEwRAuj,0.42200000000000004,0.6409999999999999,-4.947,0,0.32299999999999995,0.42200000000000004,0.0,0.317,0.654,187.02700000000002,260276,3,12,1,2013-04-27,58,2013-03-05,11,53,357061,1,['0T5OJgMVjKIX3b3W3ekqOl'],10,0T5OJgMVjKIX3b3W3ekqOl,Rocko
Fine China,Chris Brown,0yz2J4wsXFCjMjpJ6A74yV,0.654,0.731,-4.7669999999999995,0,0.0568,0.0419,0.0,0.122,0.59,104.00200000000001,213200,4,10,1,2013-04-20,61,2014-09-16,431,92,12514551,1,['7bXgB6jMjp9ATFy66eO08Z'],10,7bXgB6jMjp9ATFy66eO08Z,Chris Brown
Pom Poms,Jonas Brothers,4ZtnkM504iN0eeCLfGew2W,0.677,0.977,-2.198,0,0.0902,0.0663,0.0,0.281,0.902,148.006,198053,4,10,1,2013-04-20,40,2013-04-02,101,83,4651249,1,['7gOdHgIoIKoe4i9Tta6qdD'],1,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers
High School,Nicki Minaj,6bzwoiUt0s1KDOedyy4OtQ,0.531,0.6829999999999999,-4.093,0,0.33299999999999996,0.135,0.00265,0.22,0.212,84.81700000000002,218746,4,11,1,2013-04-20,57,2012-01-01,250,92,28856702,2,"['0hCNtLu0JehylgoiP8L4Gh', '55Aa2cqylxrFIXC767Z865']",1,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj
Wings,Little Mix,3180WDzph4WrS4sLSNcGfa,0.742,0.878,-3.127,0,0.128,0.000758,8.88e-05,0.28600000000000003,0.564,114.965,221720,4,8,1,2013-04-20,70,2012-11-19,0,87,8152177,1,['3e7awlrlDSwF3iM0WBjGMp'],9,3e7awlrlDSwF3iM0WBjGMp,Little Mix
The Way,Ariana Grande,06EL94D0TA27Ik0Ke5usbj,0.645,0.877,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227026,4,12,1,2013-04-13,69,2013-01-01,14,99,57540109,2,"['66CXWjxzNUsdJxJ2JdwvnR', '4LLpKhyESsyAXpc4laK94U']",5,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,39FwE8edwuyiaa4PrGBkP7,0.611,0.688,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760,4,14,1,2013-04-13,67,2013-03-26,279,78,5844859,2,"['1UTPBmNbXNTittyMJrNkvw', '2wSgVsgLUZeDJwoLcPO7ny']",2,1UTPBmNbXNTittyMJrNkvw,Blake Shelton
The Phoenix,Fall Out Boy,53AuxddsgPSlqM619nJhSd,0.562,0.9640000000000001,-2.991,0,0.07200000000000001,0.000539,1.57e-06,0.579,0.41,138.063,244960,4,8,1,2013-04-13,61,2013-01-01,172,84,8307680,1,['4UXqAaa6dQYAk18Lv7PEgX'],4,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
Lego House,Ed Sheeran,5ubHAQtKuFfiG4FXfLP804,0.5920000000000001,0.637,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093,4,9,1,2013-04-13,72,2011-09-09,33,93,71741230,1,['6eUKZXaKkcviH0Ku9w2n3V'],11,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
#thatPOWER,will.i.am,01TuObJVd7owWchVRuQbQw,0.797,0.608,-6.096,0,0.0584,0.00112,7.659999999999999e-05,0.0748,0.402,127.999,279506,4,12,1,2013-04-06,68,2013-01-01,50,96,42344862,2,"['085pc2PYOi8bGKj0PNjekA', '1uNFoZAHBGtllmzznpCI3s']",6,085pc2PYOi8bGKj0PNjekA,will.i.am
Pusher Love Girl,Justin Timberlake,773hekg7UEdbGvv3lJ3CmV,0.485,0.441,-8.248,0,0.0775,0.466,0.000936,0.485,0.511,140.009,482360,4,17,1,2013-04-06,54,2013-03-15,224,84,9845793,1,['31TPClRtHm23RisEBtV3X7'],1,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Molly,Tyga,3fT9dyFnGSiXYfNOLZi3Ew,0.831,0.7829999999999999,-6.718999999999999,1,0.0527,0.079,1.27e-06,0.35,0.7709999999999999,140.046,218440,4,11,1,2013-04-06,53,2013-01-01,65,89,15537952,4,"['5LHRHt1k9lMyONurDHEdrp', '4Wjf8diP59VmPG7fi4y724', '137W8MRPWKqSmrBGDBFSop', '2F4vlQrJakgfJhEW93DFcZ']",5,5LHRHt1k9lMyONurDHEdrp,Tyga
Wop (Official Version),J. Dash,3zbnvxvqV5lL4Vq0FznWsX,0.836,0.8170000000000001,-5.6720000000000015,1,0.0677,0.00968,0.0,0.114,0.647,112.007,230626,4,13,1,2013-04-06,55,2010-12-16,0,47,24687,1,['6bsEozzA1CHU0TIq2DXDxq'],7,6bsEozzA1CHU0TIq2DXDxq,J. Dash
Clarity,Zedd,60wwxj6Dd9NJlirf84wr2c,0.509,0.7809999999999999,-3.48,1,0.07200000000000001,0.0398,0.0,0.0749,0.17600000000000002,128.0,271426,4,11,1,2013-04-06,74,2012-01-01,0,83,5505521,2,"['2qxJFvFYMEDqd7ui6kSAcq', '7qRll6DYV06u2VuRPAVqug']",8,2qxJFvFYMEDqd7ui6kSAcq,Zedd
Anywhere With You,Jake Owen,2yWtLaPCOUDyi7f1lOXCn5,0.475,0.9359999999999999,-2.545,1,0.0413,0.0418,0.0,0.0873,0.598,151.988,209586,4,6,1,2013-04-06,57,2011-08-26,93,70,1470387,1,['1n2pb9Tsfe4SwAjmUac6YT'],5,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen
Hey Pretty Girl,Kip Moore,75p6fgACKYIyIhsoG411SZ,0.29100000000000004,0.4,-10.615,1,0.0306,0.145,1.86e-05,0.259,0.0935,83.11200000000002,215920,1,10,1,2013-04-06,60,2012-01-01,40,69,951392,1,['2hJPr4lk7Q8SSvCVBl9fWM'],2,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Freaks,French Montana,29r4I5RTxDR440DkqhbD9s,0.7709999999999999,0.895,-4.805,1,0.253,0.0499,0.0,0.5710000000000001,0.7709999999999999,96.57600000000001,181920,4,11,1,2013-03-30,42,2013-01-01,22,92,22832401,2,"['6vXTefBL93Dj5IqAWq6OTv', '0hCNtLu0JehylgoiP8L4Gh']",9,6vXTefBL93Dj5IqAWq6OTv,French Montana
DONE.,The Band Perry,7t3yEWJXS4ZZE64JyJDJIg,0.65,0.89,-2.995,1,0.0366,0.322,0.0,0.0543,0.757,100.053,205266,4,10,1,2013-03-30,52,2013-01-01,132,63,1220664,1,['75FnCoo4FBxH5K1Rrx0k5A'],1,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry
"So Many Girls (feat. Wale, Tyga & Roscoe Dash)",DJ Drama,6yvTHWliUo7L2ml79045aF,0.602,0.866,-3.111,0,0.076,0.193,0.0,0.0695,0.586,145.059,209240,4,12,1,2013-03-30,35,2012-10-02,10,89,9870052,4,"['5oNgAs7j5XcBMzWv3HAnHG', '5LHRHt1k9lMyONurDHEdrp', '67nwj3Y5sZQLl72VNUHEYE', '0bfX8pF8kuHNCs57Ms4jZb']",6,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama
1994,Jason Aldean,3C6WblKJq7rpsPsIafytEV,0.598,0.777,-6.676,0,0.0396,0.183,0.0,0.111,0.821,159.942,242680,4,12,1,2013-03-30,52,2012-10-16,289,80,4182652,1,['3FfvYsEGaIb52QPXhg4DcH'],11,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean
Buzzkill,Luke Bryan,3UJvgGaBEJcDqz61mbvqAp,0.52,0.7759999999999999,-4.787,1,0.0339,0.0293,0.0,0.106,0.502,144.99200000000005,217853,4,9,1,2013-03-23,47,2013-01-01,169,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],6,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan
Kisses Down Low,Kelly Rowland,4KhanrenBxgyXYkFCArMyd,0.632,0.723,-9.323,0,0.0682,0.0166,3.74e-05,0.10400000000000001,0.243,137.958,254866,4,14,1,2013-03-23,54,2013-01-01,77,72,2441123,1,['3AuMNF8rQAKOzjYppFNAoB'],5,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland
Beat This Summer,Brad Paisley,2EUHzmBZux7SSra71cGkIB,0.563,0.722,-5.252000000000002,1,0.0407,0.313,0.0,0.39299999999999996,0.8009999999999999,150.039,281453,4,13,1,2013-03-23,50,2013-04-09,493,71,1890181,1,['13YmWQJFwgZrd4bf5IjMY4'],6,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley
Show Out (feat. Big Sean & Jeezy),Juicy J,5ML9t3cfvJuDTeOLcOH2Bl,0.8390000000000001,0.665,-5.72,1,0.23199999999999998,0.14400000000000002,0.0,0.132,0.583,130.046,269160,4,15,1,2013-03-23,51,2013-08-23,20,87,11850793,3,"['5gCRApTajqwbnHHPbr2Fpi', '0c173mlxpT3dSFRgMO8XPh', '4yBK75WVCQXej1p04GWqxH']",1,5gCRApTajqwbnHHPbr2Fpi,Juicy J
"Gone, Gone, Gone",Phillip Phillips,5L79aNYCTKiZq7vaOElXYj,0.664,0.642,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.00200000000001,209693,4,9,1,2013-03-23,68,2013-01-01,36,66,820775,1,['6p5JxpTc7USNnBnLzctyd4'],6,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips
Heart Attack,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,0.504,0.785,-4.802,1,0.10400000000000001,0.0738,0.0,0.239,0.502,173.968,210840,4,11,1,2013-03-16,75,2013-01-01,80,87,18340485,1,['6S2OmqARrzebs0tKUEyXyp'],8,6S2OmqARrzebs0tKUEyXyp,Demi Lovato
Gold,Britt Nicole,2fdd8W8eTym1gWO1dl1nxo,0.65,0.8190000000000001,-3.389,1,0.031,0.0266,0.0,0.348,0.895,95.958,179333,4,7,1,2013-03-16,53,2012,0,59,317609,1,['6BXionV4R0BunrFpSwIMUK'],8,6BXionV4R0BunrFpSwIMUK,Britt Nicole
It's a Beautiful Day,Michael Bublé,0mvkwaZMP2gAy2ApQLtZRv,0.532,0.795,-3.9789999999999996,1,0.0358,0.0559,0.0,0.295,0.78,143.83700000000005,199266,4,8,1,2013-03-16,67,2013-04-11,0,83,4153874,1,['1GxkXlMwML1oSg5eLPiAz3'],1,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé
More Than Miles,Brantley Gilbert,28ov70yrukmJDAFtiThdTS,0.47,0.778,-5.992000000000001,1,0.037000000000000005,0.0295,0.000225,0.354,0.44799999999999995,152.005,252866,4,11,1,2013-03-16,47,2010,45,73,2108830,1,['5q8HGNo0BjLWaTAhRtbwxa'],5,5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert
Levitate,Hadouken!,4jCJDQiiLMTh3ix6dXqfvo,0.5479999999999999,0.8320000000000001,-3.72,0,0.0655,0.00628,0.0,0.261,0.192,133.031,285266,4,10,1,2013-03-16,35,2013-12-10,0,43,58934,1,['1369EOxSlL69yV9Yp1nVaR'],4,1369EOxSlL69yV9Yp1nVaR,Hadouken!
Hey Porsche,Nelly,6QoxM9xgqazNPGF026CjpS,0.7290000000000001,0.7929999999999999,-4.716,1,0.0293,0.151,0.0,0.6509999999999999,0.945,115.988,209146,4,11,1,2013-03-09,45,2013-09-30,382,79,1630416,1,['2gBjLmx6zQnFGQJCAQpRgw'],9,2gBjLmx6zQnFGQJCAQpRgw,Nelly
As Your Friend,Afrojack,7aLemVaGw5bt4u7wPXm7Lm,0.654,0.7609999999999999,-4.404,1,0.0678,0.0467,0.0,0.10400000000000001,0.805,128.033,240004,4,10,1,2013-03-09,44,2013-01-01,19,92,16035917,2,"['4D75GcNG95ebPtNvoNVXhz', '7bXgB6jMjp9ATFy66eO08Z']",6,4D75GcNG95ebPtNvoNVXhz,Afrojack
Next To Me,Emeli Sandé,1Xsxp1SEOxuMzjrFZhtw8u,0.674,0.81,-5.117,0,0.0378,0.0923,4.74e-05,0.11,0.391,94.995,196866,4,10,1,2013-03-09,55,2012-01-01,0,71,1948563,1,['7sfgqEdoeBTjd8lQsPT3Cy'],7,7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé
Like Jesus Does,Eric Church,3wxgj5N8ZKoZWHDw6FJUf2,0.5760000000000001,0.355,-8.388,1,0.033,0.439,4.55e-05,0.13,0.299,137.232,198733,4,9,1,2013-03-09,56,2011-01-01,137,78,2744368,1,['2IvkS5MXK0vPGnwyJsrEyV'],1,2IvkS5MXK0vPGnwyJsrEyV,Eric Church
Karate Chop (Remix) (feat. Lil Wayne),Future,2Ih0U9yUuY0oU2In3h21If,0.755,0.5760000000000001,-5.4270000000000005,1,0.155,0.0032600000000000003,0.0,0.147,0.555,134.877,276373,4,8,1,2013-03-09,46,2014-04-22,46,92,19151207,2,"['1RyvyyTE3xzB2ZywiAwp0i', '55Aa2cqylxrFIXC767Z865']",11,1RyvyyTE3xzB2ZywiAwp0i,Future
Harlem Shake,Baauer,01XFgRZfZI7oBagNf1Loml,0.452,0.794,-5.151,1,0.0483,0.0111,0.00182,0.41600000000000004,0.282,137.825,196664,4,9,1,2013-03-02,58,2013-02-12,0,61,167143,1,['25fqWEebq6PoiGQIHIrdtv'],0,25fqWEebq6PoiGQIHIrdtv,Baauer
Mirrors,Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,-6.664,0,0.0503,0.23399999999999999,0.0,0.0946,0.512,76.899,484146,4,16,1,2013-03-02,79,2013-03-15,214,84,9845793,1,['31TPClRtHm23RisEBtV3X7'],5,31TPClRtHm23RisEBtV3X7,Justin Timberlake
One Way or Another (Teenage Kicks),One Direction,3jZomvOBa5qfTo5HkqI1p5,0.489,0.867,-3.1210000000000004,0,0.071,0.025,0.0,0.586,0.409,162.131,157293,4,7,1,2013-03-02,69,2013-02-17,88,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],4,4AK6F7OLvEQ5QYCBNiQWHq,One Direction
Bugatti,Ace Hood,0uFvvXbmGIXlf5ZgtHyYpf,0.6,0.5920000000000001,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,269266,4,11,1,2013-03-02,64,2013-01-01,30,91,15068311,3,"['31HjiqargV4NAw4GZqUale', '1RyvyyTE3xzB2ZywiAwp0i', '1sBkRIssrMs1AbVkOJbc7a']",1,31HjiqargV4NAw4GZqUale,Ace Hood
Just Give Me a Reason (feat. Nate Ruess),P!nk,1mKXFLRA179hdOWQBwUk9e,0.778,0.547,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,242733,4,10,1,2013-03-02,81,2012-09-18,453,85,9799807,2,"['1KCSPY1glIKqW2TotWuXOR', '1qUjOF5fzrpoNycD36b2jZ']",2,1KCSPY1glIKqW2TotWuXOR,P!nk
Power Trip (feat. Miguel),J. Cole,2uwnP6tZVVmTovzX5ELooy,0.667,0.608,-7.053999999999999,1,0.21600000000000005,0.324,0.000198,0.426,0.475,99.992,241160,4,12,1,2013-03-02,72,2013-06-18,47,89,15027006,2,"['6l3HvQ5sa6mXTsMTB19rO5', '360IAlyVv4PCEVjgyMZrxK']",1,6l3HvQ5sa6mXTsMTB19rO5,J. Cole
"She Don't Put It Down / Remix (feat. Fabolous, Twista, Tank)",Joe Budden,5sdhqXSfvyDgU6fiDJTP4f,0.48700000000000004,0.863,-3.4589999999999996,0,0.13699999999999998,0.0179,0.0,0.111,0.5670000000000001,102.626,255586,5,13,1,2013-03-02,34,2013-02-05,19,74,2662882,4,"['1SAugjIcuwNPKS4urSB7A6', '0YWxKQj2Go9CGHCp77UOyy', '6vbY3hOaCAhC7VjucswgdS', '3T3McKIMvtAX5KdEAHl9a0']",11,1SAugjIcuwNPKS4urSB7A6,Joe Budden
Alive,Krewella,2SHnUyZq0zwmvRIl4WY77G,0.6629999999999999,0.8220000000000001,-2.909,1,0.0557,0.00413,0.00318,0.23399999999999999,0.5670000000000001,128.002,290760,4,12,1,2013-03-02,54,2012-06-18,0,67,832070,1,['0Cd6nHYwecCNM1sVEXKlYr'],9,0Cd6nHYwecCNM1sVEXKlYr,Krewella
Hold On,Alabama Shakes,1EuvOdyyzhFUP2z3gfr6xz,0.574,0.667,-5.425,1,0.0301,0.20600000000000002,0.35200000000000004,0.0852,0.546,88.29899999999998,226186,4,9,1,2013-03-02,61,2012-04-10,0,66,1382799,1,['16GcWuvvybAoaHr0NqT8Eh'],5,16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,7s0lDK7y3XLmI7tcsRAbW0,0.5579999999999999,0.924,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,151.99,186826,4,8,1,2013-02-23,67,2013-01-01,165,84,8307680,1,['4UXqAaa6dQYAk18Lv7PEgX'],9,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
Downtown,Lady A,4kY7rYtE4OQkJNq22OIYRI,0.532,0.825,-5.287000000000001,1,0.0468,0.18,0.0,0.29600000000000004,0.96,169.96099999999996,195866,4,9,1,2013-02-23,67,2013-01-01,1,75,3090515,1,['32WkQRZEVKSzVAAYqukAEA'],9,32WkQRZEVKSzVAAYqukAEA,Lady A
Stay,Rihanna,1dEy9Pl81QopSxNsPxXQxv,0.621,0.31,-10.164,0,0.0283,0.945,6.12e-05,0.11699999999999999,0.125,111.89299999999999,240706,4,7,1,2013-02-23,67,2012-12-11,604,92,39847568,2,"['5pKCCKE2ajJHZ9KAiaK11H', '1buzCmyYZE4kcdLRudsb8V']",9,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
Highway Don't Care,Tim McGraw,4wFUdSCer8bdQsrp1M90sa,0.47,0.79,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,276880,4,8,1,2013-02-23,64,2013-01-01,527,95,40756480,3,"['6roFdX1y5BYSbp60OTJWMd', '06HL4z0CvFAxyc27GXpf02', '0u2FHSq3ln94y5Q57xazwf']",2,6roFdX1y5BYSbp60OTJWMd,Tim McGraw
Started From the Bottom,Drake,5DI9jxTHrEiFAhStG7VA8E,0.7929999999999999,0.524,-7.827000000000001,1,0.156,0.0319,0.0,0.156,0.579,86.325,174133,4,7,1,2013-02-23,66,2013-01-01,295,100,50573380,1,['3TVXtAsR1Inumwj472S9r4'],8,3TVXtAsR1Inumwj472S9r4,Drake
Pirate Flag,Kenny Chesney,1RfPA6mxhOvc5dVK9MHReF,0.5589999999999999,0.795,-6.255,1,0.052000000000000005,0.0787,4.83e-06,0.102,0.5529999999999999,160.039,225426,4,11,1,2013-02-23,56,2013-04-30,603,77,3194829,1,['3grHWM9bx2E9vwJCdlRv9O'],7,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney
I Can Take It From There,Chris Young,4elsQHzndSMtjrsbcwnZgf,0.6859999999999999,0.816,-5.952999999999999,1,0.0318,0.155,0.0,0.252,0.871,113.939,158293,4,8,1,2013-02-23,49,2011-07-11,105,71,2005832,1,['4BYxqVkZyFjtik7crYLg5Q'],3,4BYxqVkZyFjtik7crYLg5Q,Chris Young
Bad (feat. Rihanna) - Remix,Wale,5yhKaacMZGRo4s6evJx9vk,0.807,0.7020000000000001,-6.593999999999999,0,0.0748,0.307,0.0,0.111,0.447,114.038,238826,4,10,1,2013-02-23,62,2013-06-25,54,92,42551399,2,"['67nwj3Y5sZQLl72VNUHEYE', '5pKCCKE2ajJHZ9KAiaK11H']",6,67nwj3Y5sZQLl72VNUHEYE,Wale
Nothing Like Us,Justin Bieber,30Co9eN7JHPf1i2wEyVSMJ,0.546,0.155,-14.378,1,0.0428,0.987,6.02e-05,0.18,0.512,72.331,199800,4,8,1,2013-02-16,66,2013-01-01,193,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber
YOLO,The Lonely Island,6XmT1eehtQjAtuZL3gMBNT,0.611,0.871,-3.003,0,0.275,0.0284,0.0,0.157,0.66,160.032,184640,4,9,1,2013-02-16,49,2013-01-01,14,90,17523557,3,"['1f5GqyOPo0CkotzzRwviBu', '4bYPcJP5jwMhSivRcqie2n', '2YZyLoL8N0Wb9xBt1NhZWg']",7,1f5GqyOPo0CkotzzRwviBu,The Lonely Island
I Love It (feat. Charli XCX),Icona Pop,6HZ9VeI5IRFCNQLXhpF4bq,0.711,0.9059999999999999,-2.6710000000000003,1,0.0284,0.00952,1.64e-05,0.153,0.8240000000000001,125.916,157152,4,9,1,2013-02-16,67,2013-08-27,0,77,2796952,2,"['1VBflYyxBhnDc9uVib98rw', '25uiPmTg16RbhZWAqwLBy5']",8,1VBflYyxBhnDc9uVib98rw,Icona Pop
As Long As You Love Me - Acoustic Version,Justin Bieber,49rJsV4jSGjCLoks1fvzhP,0.5539999999999999,0.307,-9.171,0,0.0351,0.7759999999999999,0.0,0.0858,0.428,135.65,221693,4,13,1,2013-02-16,41,2013-01-01,193,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],11,1uNFoZAHBGtllmzznpCI3s,Justin Bieber
Same Love - feat. Mary Lambert,Macklemore & Ryan Lewis,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,-9.059,1,0.16699999999999998,0.716,4.46e-05,0.10400000000000001,0.299,84.958,318525,4,15,1,2013-02-16,69,2012-10-09,0,82,2634698,2,"['5BcAKTbp20cv7tC5VqPFoC', '5Z2NUZiY3FA00HKu5WTMhA']",8,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis
Loveeeeeee Song,Rihanna,3DZQ6mzUkAdHqZWzqxBKIK,0.71,0.598,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.98100000000001,256320,4,11,1,2013-02-16,62,2012-12-11,601,92,49165123,2,"['5pKCCKE2ajJHZ9KAiaK11H', '1RyvyyTE3xzB2ZywiAwp0i']",5,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
Dope,Tyga,55DuTmvSGwNQR4cBgqYuYL,0.584,0.531,-6.907,1,0.375,0.0115,0.0,0.126,0.34600000000000003,94.90700000000001,223080,4,11,1,2013-02-09,49,2013-01-01,57,89,10329866,2,"['5LHRHt1k9lMyONurDHEdrp', '1sBkRIssrMs1AbVkOJbc7a']",0,5LHRHt1k9lMyONurDHEdrp,Tyga
