name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name,release_year,chart_year
Look at Me,Carrie Underwood,30vfmE5gZLW1VtghknFwTn,0.441,0.40700000000000003,-4.782,1,0.027000000000000003,0.5920000000000001,0.0,0.366,0.10300000000000001,80.51,195720,4,9,0,,48,2009-01-01,219,76,4241149,1,['4xFUf1FHVy696Q1JQZMTRj'],4,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,2009,
I Gotta Feeling,Black Eyed Peas,4vp2J1l5RD4gMZwGFLfRAu,0.743,0.7659999999999999,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4,16,0,,73,2009-01-01,0,86,4948827,1,['1yxSLGMDHlW21z4YXirZDS'],0,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,2009,
In For The Kill,La Roux,4gMnvtp0lXJY9GkgPGcELg,0.629,0.9690000000000001,-0.276,0,0.0455,0.0018399999999999998,0.0,0.122,0.905,150.01,248626,4,10,0,,48,2009-01-01,0,65,540447,1,['3K2zB87GZv1krx031en5VA'],8,3K2zB87GZv1krx031en5VA,La Roux,2009,
Give It To Me Right,Melanie Fiona,51nhSIsg5G8hjhV4kja0Oz,0.725,0.6659999999999999,-6.529,1,0.0447,0.115,0.0,0.23,0.8,116.323,223120,4,9,0,,43,2009-01-01,0,53,585066,1,['4O2YL4ygn6eTBC0w1hyWUM'],9,4O2YL4ygn6eTBC0w1hyWUM,Melanie Fiona,2009,
Lemonade,Phil Vassar,2SFTSbp7SLpzEC5MZNcTCy,0.45,0.76,-4.976,1,0.0339,0.33299999999999996,0.0,0.204,0.556,145.735,213253,4,9,0,,30,2009-01-01,124,53,231694,1,['1XhhO2dTs2fKyhILj0aam6'],9,1XhhO2dTs2fKyhILj0aam6,Phil Vassar,2009,
Around The Way Girl,LL Cool J,09QzNh142s95CTl70xCoig,0.775,0.754,-7.966,1,0.177,0.00447,0.0102,0.33799999999999997,0.6990000000000001,101.116,245146,4,12,0,,35,2009-01-01,77,67,1007054,1,['1P8IfcNKwrkQP5xJWuhaOC'],1,1P8IfcNKwrkQP5xJWuhaOC,LL Cool J,2009,
Forever - Album Version (Edited),Eminem,2IYyacUEPlOyqHxHSIy6Ph,0.465,0.912,-2.325,0,0.353,0.217,0.0,0.3,0.503,105.352,357626,5,9,0,,33,2009-05-15,11,99,112673705,4,"['3TVXtAsR1Inumwj472S9r4', '5K4W6rqBFWDnAN6FQUkS6x', '55Aa2cqylxrFIXC767Z865', '7dGJo4pcD2V6oG8kP0tJRR']",5,3TVXtAsR1Inumwj472S9r4,Drake,2009,
Neon Moon,Brooks & Dunn,3EUl8M6SzxZl03NPkB8mUd,0.7020000000000001,0.632,-6.507999999999999,1,0.0247,0.5539999999999999,0.0,0.127,0.457,102.404,263760,4,14,0,,70,2009-09-08,0,75,1646999,1,['0XKOBt59crntr7HQXXO8Yz'],9,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2009,
Run It Back Again,Various Artists,6xUKBgEIjPOOHZjkdlttWk,0.78,0.784,-3.4739999999999998,1,0.0403,0.000234,0.121,0.149,0.787,133.019,171840,4,11,0,,34,2009-01-01,0,55,330482,1,['5GuEFqVXxQsqJtjGqoFWvf'],0,5GuEFqVXxQsqJtjGqoFWvf,Corbin Bleu,2009,
Everything Is Not As It Seems - Series Theme Song,Various Artists,5U4wYRHrCRxRP6iQfM824C,0.7959999999999999,0.7659999999999999,-5.937,0,0.0919,0.0549,0.0,0.0946,0.9209999999999999,124.896,50613,4,2,0,,54,2009-01-01,1,89,23438503,1,['0C8ZW7ezQVs4URX5aX7Kqx'],5,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,2009,
I'm In,Keith Urban,0sAZEGLK6OU4VAWC9puWgh,0.5670000000000001,0.862,-5.8870000000000005,1,0.0452,0.0382,0.000162,0.0973,0.6609999999999999,129.98,273520,4,14,0,,37,2009-01-01,318,78,3956353,1,['0u2FHSq3ln94y5Q57xazwf'],5,0u2FHSq3ln94y5Q57xazwf,Keith Urban,2009,
PUNKBITCH,3OH!3,0d1rh7Iq1OHTd9mXhj9t9o,0.593,0.8320000000000001,-3.472,0,0.102,0.0147,0.0,0.145,0.568,146.072,231013,4,11,0,,40,2009-01-16,0,68,690246,1,['0FWzNDaEu9jdgcYTbcOa4F'],5,0FWzNDaEu9jdgcYTbcOa4F,3OH!3,2009,
I Choose You,Mario,1KKpOFUTS8B9pD5x3PevoX,0.6729999999999999,0.628,-5.192,1,0.0683,0.0819,0.0,0.0812,0.708,90.10700000000001,263013,4,14,0,,59,2009-10-08,113,71,2026406,1,['20s0P9QLxGqKuCsGwFsp7w'],9,20s0P9QLxGqKuCsGwFsp7w,Mario,2009,
Dear Agony,Breaking Benjamin,0c3fJd2HRi6uHWgTljIae5,0.358,0.75,-3.572,1,0.0414,8.49e-05,0.0,0.113,0.218,125.103,258253,4,14,0,,61,2009-01-01,49,76,3221996,1,['5BtHciL0e0zOP7prIHn3pP'],3,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,2009,
Winter Winds,Mumford & Sons,50FgfudO6MUkdP3XMIf1hh,0.324,0.494,-7.274,1,0.0319,0.221,0.0,0.34700000000000003,0.39,125.766,219680,3,11,0,,54,2009-10-02,0,79,5865201,1,['3gd8FJtBJtkRxdfbTu19U2'],7,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,2009,
Boot Scootin' Boogie,Brooks & Dunn,7Fq9RwQxSn3kW85PrDUf0M,0.6559999999999999,0.8170000000000001,-4.296,0,0.0435,0.22,0.0,0.306,0.862,130.446,198226,4,9,0,,70,2009-09-08,0,75,1646999,1,['0XKOBt59crntr7HQXXO8Yz'],11,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2009,
Rain,Creed,2CIsr5cqDJeWffps0vtNeq,0.5379999999999999,0.925,-3.178,1,0.0392,0.00209,0.0,0.258,0.44299999999999995,98.016,208240,4,8,0,,52,2009-01-01,188,71,2009070,1,['43sZBwHjahUvgbx1WNIkIz'],11,43sZBwHjahUvgbx1WNIkIz,Creed,2009,
Real As It Gets,JAY-Z,0Fx59cxbrS4v9CsOMUtQEM,0.531,0.973,-1.4969999999999999,1,0.32299999999999995,0.13,0.0,0.353,0.515,86.221,252613,4,11,0,,47,2009-09-08,205,87,7422087,2,"['3nFkdlSjzX9mRTtwJOzDYB', '4yBK75WVCQXej1p04GWqxH']",1,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,2009,
R.O.O.T.S.,Flo Rida,4Z1Gs74P3P3E2OOIPB9IvJ,0.504,0.8240000000000001,-5.1579999999999995,1,0.147,0.0031899999999999997,2.35e-06,0.345,0.276,118.639,225306,5,8,0,,38,2009-03-30,88,82,7806579,1,['0jnsk9HBra6NMjO2oANoPY'],11,0jnsk9HBra6NMjO2oANoPY,Flo Rida,2009,
Brand New Man,Brooks & Dunn,75QTZG8XFYKb0HQIwgCzNE,0.642,0.762,-4.355,1,0.0451,0.0904,1.25e-06,0.10099999999999999,0.647,127.51299999999999,179573,4,6,0,,63,2009-09-08,0,75,1646999,1,['0XKOBt59crntr7HQXXO8Yz'],7,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2009,
Angels Cry,Mariah Carey,2YvWjSDGGkBcE5bfFUWOXi,0.605,0.5489999999999999,-6.707000000000001,1,0.0441,0.125,0.0,0.16899999999999998,0.295,76.994,241866,4,7,0,,44,2009-01-01,217,85,6061086,1,['4iHNK0tOyZPYnBU7nGAgpQ'],0,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,2009,
Body Language - featuring T-Pain,Jesse McCartney & T-Pain,66cQXuWUSM6vcfRxAPVTtf,0.637,0.701,-5.018,1,0.0412,0.0625,0.0,0.175,0.466,161.476,221773,4,13,0,,50,2009-01-01,32,82,3685718,2,"['2Hjj68yyUPiC0HKEOigcEp', '3aQeKQSyrW4qWr35idm0cy']",0,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,2009,
Bizzy Body (feat. Webbie & Mouse),Paul Wall,6cJyEq9PgI488pHTAS4253,0.77,0.665,-6.903,0,0.0416,4.55e-05,0.0,0.368,0.354,87.01100000000001,256466,4,11,0,,44,2009-05-12,21,65,1235351,3,"['0k7Xl1pqI3tu8sSEjo5oEg', '2az6g9238aGY4boN7dXuVC', '6aIm51fHkokqlJn2vzNTH8']",1,0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,2009,
Make Love,Keri Hilson,3jeGhWZm6sUuRO0wvSMMJ5,0.252,0.86,-4.096,1,0.0979,0.0547,0.0,0.341,0.364,206.78799999999998,322093,4,14,0,,39,2009-01-01,9,70,1351175,1,['63wjoROpeh5f11Qm93UiJ1'],6,63wjoROpeh5f11Qm93UiJ1,Keri Hilson,2009,
Cricketz (feat. Tyga),New Boyz,5xyU3EdpTklv6TKQzogZbs,0.619,0.868,-5.468,0,0.321,0.0128,2.07e-05,0.129,0.496,93.865,205613,4,6,0,,31,2009-09-15,0,89,6312598,2,"['1ZKqrja0WvbSssYNFO3lzs', '5LHRHt1k9lMyONurDHEdrp']",6,1ZKqrja0WvbSssYNFO3lzs,New Boyz,2009,
Boys & Girls - Original Edit,Martin Solveig,7wW3P4NjQqV3IgeZavPImG,0.795,0.633,-2.8739999999999997,1,0.040999999999999995,0.00566,7.85e-06,0.12,0.902,131.009,224469,4,10,0,,32,2009-10-05,0,73,1225862,2,"['1bj5GrcLom5gZFF5t949Xl', '4GLJPBj5Cdr9AgLKvLWM4n']",0,1bj5GrcLom5gZFF5t949Xl,Martin Solveig,2009,
I Need To Know,Kris Allen,1MQwg2JTIHjdsOHUR6bdso,0.504,0.213,-10.133,1,0.0335,0.828,0.0,0.0996,0.0992,61.456,214280,3,9,0,,41,2009-11-16,0,49,133742,1,['2zwHaEmXxX6DTv4i8ajNCM'],2,2zwHaEmXxX6DTv4i8ajNCM,Kris Allen,2009,
All The Above,Various Artists,3LOLihGm2Y97gJjmWBSFrd,0.512,0.868,-4.282,1,0.0573,0.0252,0.0,0.423,0.302,154.487,210546,4,11,0,,39,2009-01-01,0,82,3099328,2,"['20apXQGKM00jJTvYfyKwlb', '3aQeKQSyrW4qWr35idm0cy']",8,20apXQGKM00jJTvYfyKwlb,Maino,2009,
I Got It (feat. Big Block),Gorilla Zoe,6g7bQ8qabCjVQQj2giiYZZ,0.653,0.8759999999999999,-6.2860000000000005,0,0.285,0.431,0.0,0.36700000000000005,0.5710000000000001,159.984,243000,4,13,0,,51,2009-03-16,20,58,574847,2,"['3Y365ZqTf6fJ4ZcRnLKPGt', '3LDPj7VvzvMY7nNgXQ6Yhy']",7,3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,2009,
My Maria,Brooks & Dunn,09qzRI951OVkXGCc33gzcT,0.6729999999999999,0.8420000000000001,-4.627,1,0.0365,0.06,0.00025699999999999996,0.184,0.897,125.571,208106,4,9,0,,68,2009-09-08,0,75,1646999,1,['0XKOBt59crntr7HQXXO8Yz'],3,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2009,
Forever Ain't Enough,J. Holiday,3QBPqp9uOfFwNxkw5idavo,0.6609999999999999,0.366,-8.176,1,0.0415,0.588,0.0,0.134,0.35700000000000004,129.744,262757,4,13,0,,45,2009-01-01,0,58,1069539,1,['7G6hXrjGpi6I7waNl4wxAk'],7,7G6hXrjGpi6I7waNl4wxAk,J. Holiday,2009,
Monster,Skillet,2UREu1Y8CO4jXkbvqAtP7g,0.64,0.9570000000000001,-2.336,1,0.0741,0.0431,0.0,0.0789,0.6920000000000001,134.99200000000002,178013,4,8,0,,77,2009-08-21,0,78,3409173,1,['49bzE5vRBRIota4qeHtQM8'],8,49bzE5vRBRIota4qeHtQM8,Skillet,2009,
You Used To Hold Me,Calvin Harris,6ZpEmh8WAxGsr1KYpiFEZb,0.618,0.9690000000000001,-6.039,0,0.0413,0.0231,1.27e-06,0.316,0.19,128.964,231133,4,7,0,,44,2009-08-18,0,88,20859979,1,['7CajNmpbOovFoOoasH2HaY'],11,7CajNmpbOovFoOoasH2HaY,Calvin Harris,2009,
My Time,Fabolous,6VD2YPeb1P3BCP5q0lZHrs,0.595,0.8190000000000001,-6.186,0,0.14300000000000002,0.192,0.0,0.0588,0.498,179.9,240053,4,12,0,,56,2009-01-01,115,82,6322748,2,"['0YWxKQj2Go9CGHCp77UOyy', '3KV3p5EY4AvKxOlhGHORLg']",0,0YWxKQj2Go9CGHCp77UOyy,Fabolous,2009,
The Calm,Drake,6MlGqWzDiLkZ0vmAEsisEk,0.47100000000000003,0.784,-8.25,0,0.883,0.8190000000000001,1.13e-05,0.107,0.258,160.833,243723,4,8,0,,48,2009-01-01,11,99,50830850,1,['3TVXtAsR1Inumwj472S9r4'],11,3TVXtAsR1Inumwj472S9r4,Drake,2009,
Spotlight,Various Artists,3GBnTivPul1ChzgAc2X5iL,0.446,0.8270000000000001,-5.545,1,0.0342,0.000697,2.19e-06,0.215,0.6970000000000001,199.92,186280,4,10,0,,40,2009-01-01,30,69,3067382,1,['7nU4hB040gTmHm45YYMvqc'],0,7nU4hB040gTmHm45YYMvqc,Hannah Montana,2009,
Empire State Of Mind,JAY-Z,2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,-1.538,1,0.392,0.0295,0.0,0.46,0.8109999999999999,173.585,276920,4,9,0,,80,2009-09-08,205,87,13822247,2,"['3nFkdlSjzX9mRTtwJOzDYB', '3DiDSECUqqY1AuBP8qtaIa']",11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,2009,
Don't Walk Away,Various Artists,0WzFAQkNDZqNyNjglVucWu,0.498,0.8490000000000001,-4.963,1,0.114,0.109,0.0,0.271,0.72,170.03799999999998,167360,4,7,0,,50,2009-01-01,1,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2009,
"The Look of Love, Pt. 1",Slum Village,3gTTDjDha02XJ4xuS2KF0e,0.873,0.586,-5.184,1,0.24100000000000002,0.191,0.0,0.0849,0.5329999999999999,92.90700000000001,218079,4,6,0,,57,2009-04-15,11,59,198722,1,['1020a42xVklY6c56imNcaa'],7,1020a42xVklY6c56imNcaa,Slum Village,2009,
Let’s Call It Off (feat. Peter Bjorn and John),Drake,4FDSPGncHRpr6yB8DD4CtI,0.79,0.731,-4.607,0,0.0327,0.00427,0.29,0.157,0.938,127.40299999999999,234175,4,14,0,,49,2009-01-01,11,99,51125414,2,"['3TVXtAsR1Inumwj472S9r4', '6u11Qbko2N2hP4lTBYjX86']",9,3TVXtAsR1Inumwj472S9r4,Drake,2009,
I Could Kick Your Ass,Justin Moore,6APx8Wqrsplu8sThFqutwn,0.45,0.655,-5.507999999999999,1,0.0386,0.0122,1.32e-05,0.128,0.555,128.665,193480,4,12,0,,52,2009-01-01,0,68,1269120,1,['30e8DmahrEamvLbFRPdWmk'],1,30e8DmahrEamvLbFRPdWmk,Justin Moore,2009,
Wrong,Depeche Mode,1EpjMVaoloW4sLIdfVD6P8,0.518,0.8759999999999999,-3.2760000000000002,0,0.035,0.16699999999999998,0.0,0.247,0.242,81.885,193680,4,8,0,,58,2009-04-17,10,78,3461671,1,['762310PdDnwsDxAQxzQkfX'],11,762310PdDnwsDxAQxzQkfX,Depeche Mode,2009,
Jizz In My Pants,The Lonely Island,0WnUB48NWIl4R96uGuF2XQ,0.6409999999999999,0.87,-7.175,1,0.213,0.000468,1.4000000000000001e-05,0.618,0.19899999999999998,122.016,151346,4,3,0,,55,2009-01-01,0,66,932165,1,['1f5GqyOPo0CkotzzRwviBu'],7,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,2009,
Fuck You,Lily Allen,1GCbc1vpkZA2zhjsSFhmHT,0.775,0.904,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,4,11,0,,59,2009-01-26,16,74,1610750,1,['13saZpZnCDWOI9D4IJhp1f'],1,13saZpZnCDWOI9D4IJhp1f,Lily Allen,2009,
Smoke & Drive,Mike Posner,3nPs9fSYEZAd5rzf0mJG1y,0.599,0.598,-4.885,1,0.114,0.012,0.0,0.214,0.267,86.895,210677,4,12,0,,49,2009-02-28,0,87,8931657,4,"['2KsP6tYLJlTBvSUxnwlVWa', '48rquCIMq99q3pANq81Dzn', '0c173mlxpT3dSFRgMO8XPh', '1pxJowDqn2H2GpHYJejGQI']",11,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,2009,
Be Calm,fun.,0SHPEXmOSJL4Og3aJluoKd,0.41200000000000003,0.52,-6.507999999999999,1,0.0431,0.146,0.0,0.188,0.314,129.838,249813,4,12,0,,47,2009-01-01,0,73,3423654,1,['5nCi3BB41mBaMH9gfr6Su0'],11,5nCi3BB41mBaMH9gfr6Su0,fun.,2009,
Pure Imagination,Various Artists,1gEKRhYN6fN9hLm5Usw94N,0.605,0.53,-8.746,0,0.0468,0.131,8.31e-06,0.41200000000000003,0.369,113.01299999999999,269426,4,13,0,,34,2009-04-28,126,90,27897844,1,['04gDigrS5kc9YWfZHwBETP'],10,04gDigrS5kc9YWfZHwBETP,Maroon 5,2009,
Drinkin' Beer And Wastin' Bullets,Luke Bryan,4TkVE9FZudrKDdchZNTMqL,0.493,0.75,-4.748,0,0.0327,0.0126,1.73e-05,0.09699999999999999,0.24600000000000002,131.984,259599,4,11,0,,53,2009-01-01,62,80,5851277,1,['0BvkDsjIUla7X0k6CSWh1I'],7,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2009,
Joy To The World,David Archuleta,3TIqDUFkNzoxTMdwTAhh5I,0.534,0.33799999999999997,-9.796,1,0.0273,0.218,0.0,0.223,0.27399999999999997,130.08,259000,4,13,0,,34,2009-10-12,0,64,376086,1,['2C9n4tQgNLhHPhSCmdsQnk'],4,2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,2009,
You Got Me,Colbie Caillat,5NN7CBTw3IwuBHhxbIi0Gh,0.636,0.517,-6.472,1,0.033,0.382,0.0,0.331,0.489,121.046,240506,4,9,0,,41,2009-01-01,77,75,1981152,1,['6aZyMrc4doVtZyKNilOmwu'],7,6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2009,
I'll Be Home For Christmas,Rascal Flatts,7K3i0GUuw4tdIy2BtXVqtW,0.303,0.122,-9.74,0,0.0318,0.909,0.0,0.253,0.139,166.544,207760,5,9,0,,48,2009-01-01,396,75,2556119,1,['0a1gHP0HAqALbEyxaD5Ngn'],2,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,2009,
Move (If You Wanna),MiMS,3sDTZD8cxyuKT5oMZcVy5H,0.728,0.605,-7.952999999999999,1,0.33399999999999996,0.0197,2.46e-05,0.0668,0.743,80.545,190666,4,14,0,,48,2009-01-01,0,52,95803,1,['76RrKpsvOmSKG8CIjROdSG'],8,76RrKpsvOmSKG8CIjROdSG,MiMS,2009,
Mafia Music,Rick Ross,4IgP2sTH5RYOpx9gbHQyMT,0.627,0.8220000000000001,-5.909,1,0.249,0.0164,0.0,0.121,0.5379999999999999,80.02,256399,4,8,0,,50,2009-01-01,65,83,4376927,1,['1sBkRIssrMs1AbVkOJbc7a'],1,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,2009,
Uptown (feat. Bun B & Lil Wayne),Drake,0q7LGcVSpsIoSbjChtZ8lI,0.41600000000000004,0.8240000000000001,-3.075,1,0.34299999999999997,0.00391,0.0,0.10400000000000001,0.41700000000000004,85.43299999999999,382262,5,17,0,,62,2009-01-01,11,99,61169787,3,"['3TVXtAsR1Inumwj472S9r4', '45a6gCQWq61lIUDmr1tKuO', '55Aa2cqylxrFIXC767Z865']",1,3TVXtAsR1Inumwj472S9r4,Drake,2009,
Gone,Lasgo,1QfJwbwcWUHheqVo3yRfpd,0.703,0.848,-5.41,1,0.0363,0.0143,0.000248,0.358,0.502,138.033,178494,4,8,0,,47,2009-01-01,20,55,75501,1,['25Kw8f1zcn9VtUk5Nl3qrp'],0,25Kw8f1zcn9VtUk5Nl3qrp,Lasgo,2009,
Booty Dew,GS Boyz,1vWay1E8xTO8HIob0Cs3SF,0.601,0.602,-5.332000000000001,1,0.0363,0.000653,0.0,0.32,0.46299999999999997,150.181,234120,4,13,0,,32,2009-06-02,0,37,40134,1,['7Ej52CNJlhlwWROkrcjKLL'],10,7Ej52CNJlhlwWROkrcjKLL,GS Boyz,2009,
Sara Smile,Jimmy Wayne,1jQGpesH6S8NhtDmMPxopo,0.6,0.57,-6.483,0,0.0256,0.102,2.09e-06,0.531,0.307,141.998,226666,3,8,0,,26,2009-01-01,35,44,198381,3,"['60h3lZFY2T93K7qxVPrajf', '5jit9WjiAxxvdA0onOHBLd', '4TjR4K8rD5CqqqU59V6aGr']",1,60h3lZFY2T93K7qxVPrajf,Jimmy Wayne,2009,
Lights Low,2 Pistols,00Dj0k3r0a6HKTLanwET8L,0.765,0.879,-2.431,0,0.0569,0.0555,0.0,0.134,0.541,142.332,259533,4,13,0,,25,2009-01-01,0,40,22483,2,"['7JBMlJmJpOk87BZTdbYSHD', '6PtYbQCjHSaDyggoP3ZD7e']",5,7JBMlJmJpOk87BZTdbYSHD,2 Pistols,2009,
Satellite Heart,Various Artists,7rjWR7YUXJDX1iYw7bt8kW,0.45,0.39299999999999996,-9.472000000000001,1,0.0276,0.13,0.11,0.11599999999999999,0.138,75.97399999999999,213533,4,11,0,,48,2009-10-09,0,46,41772,1,['6xYBLeSMu1AqPsnUzEvx5n'],6,6xYBLeSMu1AqPsnUzEvx5n,Anya Marina,2009,
What Country Is,Luke Bryan,4VYLBtOHx9WYSFXHYnzVbN,0.562,0.772,-4.0680000000000005,1,0.0362,0.0932,0.0,0.0873,0.77,148.126,194226,4,11,0,,49,2009-01-01,62,80,5851277,1,['0BvkDsjIUla7X0k6CSWh1I'],10,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2009,
Gotta Be Somebody,Various Artists,1AOid3HLF3DH41C62iWDHv,0.695,0.39,-11.672,1,0.0312,0.956,0.92,0.10800000000000001,0.14400000000000002,148.033,295540,4,13,0,,4,2009-06-01,0,57,42615,3,"['7fJYw1vK9yWb8o51I8qHin', '6dsbglyRaZd5v3opPyCyDr', '1xtEibIZJ3QEIqLGPo4nbz']",2,7fJYw1vK9yWb8o51I8qHin,Chad Kroeger,2009,
Syndicate,The Fray,7trg1faBmQrr7zxr4U7SOr,0.353,0.82,-5.303,1,0.040999999999999995,0.215,0.0454,0.157,0.474,158.024,209973,4,8,0,,48,2009-02-02,143,75,3104315,1,['0zOcE3mg9nS6l3yxt1Y0bK'],0,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,2009,
Much Better,Jonas Brothers,2phOvDSPYV4n5hEmCbubOv,0.6559999999999999,0.835,-4.0680000000000005,1,0.0396,0.000604,0.00449,0.317,0.736,120.008,274293,4,7,0,,45,2009-01-01,93,83,4684154,1,['7gOdHgIoIKoe4i9Tta6qdD'],6,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2009,
Grandpa,Justin Moore,3c7YHj31Z23VH5UYNm7WPL,0.5579999999999999,0.618,-6.232,1,0.03,0.324,0.0,0.341,0.36200000000000004,119.95700000000001,207813,4,7,0,,45,2009-01-01,0,68,1269120,1,['30e8DmahrEamvLbFRPdWmk'],7,30e8DmahrEamvLbFRPdWmk,Justin Moore,2009,
Soundtrack 2 My Life,Kid Cudi,1cdC9TCqyLwAlsw3fVJaJS,0.46399999999999997,0.754,-6.653,0,0.128,0.465,1.57e-05,0.37,0.444,86.501,235626,4,8,0,,67,2009-09-15,0,84,4163685,1,['0fA0VVWsXO9YnASrzqfmYu'],9,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,2009,
Bria's Interlude (feat. Omarion),Drake,4i3GraNMzBKze1WsVl38DS,0.49,0.507,-6.205,0,0.0849,0.209,0.0010400000000000001,0.11900000000000001,0.237,147.037,139574,3,7,0,,52,2009-01-01,11,99,52707716,2,"['3TVXtAsR1Inumwj472S9r4', '0f5nVCcR06GX8Qikz0COtT']",2,3TVXtAsR1Inumwj472S9r4,Drake,2009,
Together (Radio Version),Ruben Studdard,5hvu4UIPfEAk5KdRCUvLyg,0.499,0.764,-4.412,1,0.222,0.365,0.0,0.0954,0.737,78.9,239773,4,10,0,,54,2009-03-12,30,48,97500,1,['0H0yrKDty3I7pPrNUSH3wW'],9,0H0yrKDty3I7pPrNUSH3wW,Ruben Studdard,2009,
Express Yourself,Madonna,6ioBgySxoeQKALvAeLEmId,0.667,0.93,-4.585,1,0.0608,0.0108,0.0,0.17600000000000002,0.893,115.57,239093,4,6,0,,57,2009-09-18,139,81,4551754,1,['6tbjWDEIzxoDsBA1FuhfPW'],7,6tbjWDEIzxoDsBA1FuhfPW,Madonna,2009,
I'm On A Boat,The Lonely Island,3IQSYqnKsCTMLWn2xE3HFT,0.623,0.871,-2.403,1,0.239,0.0465,0.0,0.111,0.653,150.079,156266,4,7,0,,59,2009-01-01,0,82,3883317,2,"['1f5GqyOPo0CkotzzRwviBu', '3aQeKQSyrW4qWr35idm0cy']",0,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,2009,
"Real Gone - From ""Cars""",Various Artists,7LwUC9n81AO8KYtrp2ZcEw,0.606,0.746,-6.596,0,0.0472,0.00212,0.0,0.0728,0.841,118.01299999999999,202026,4,9,0,,36,2009-01-01,104,70,704153,1,['4TKTii6gnOnUXQHyuo9JaD'],11,4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,2009,
There Is A God,Lee Ann Womack,057ssHCqyYBRcQ6J860Kwi,0.36,0.466,-7.52,1,0.03,0.64,3.43e-06,0.10800000000000001,0.044000000000000004,83.853,254880,4,9,0,,42,2009-01-01,96,57,464867,1,['738OS3zrCO782uDiUN9pet'],3,738OS3zrCO782uDiUN9pet,Lee Ann Womack,2009,
Steady Mobbin,Young Money,3cSuhzV7wKX5diQ8hos78P,0.488,0.691,-8.09,0,0.27899999999999997,0.0219,0.0,0.501,0.6970000000000001,156.141,310733,4,16,0,,66,2009-01-01,0,84,5366267,2,"['5OrB6Jhhrl9y2PK0pSV4VP', '13y7CgLHjMVRMDqxdx0Xdo']",0,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,2009,
Trunk Bang (feat. Tum Tum),Dorrough Music,6myHIurrBcWfSp9cHHn2fJ,0.7909999999999999,0.8190000000000001,-7.301,1,0.0624,0.00722,0.0,0.193,0.535,77.005,280600,4,7,0,,28,2009-08-04,0,52,74502,2,"['5MAp6rMiUJjRLXMWtArXRS', '3IbbhZMhvYcCTmqWNP3qA1']",1,5MAp6rMiUJjRLXMWtArXRS,Dorrough Music,2009,
Love Rollercoaster,LeToya,629QBO0ThfsLj9KWcNlZWr,0.764,0.674,-6.516,1,0.07400000000000001,0.00465,1.58e-06,0.163,0.8079999999999999,140.124,235200,4,7,0,,32,2009-01-01,20,52,522416,2,"['5xenrbYhp4IRydrWpBe4Bx', '76RrKpsvOmSKG8CIjROdSG']",8,5xenrbYhp4IRydrWpBe4Bx,LeToya,2009,
Sleepyhead,Passion Pit,4prEPl61C8qZpeo3IkYSMl,0.568,0.7190000000000001,-5.406000000000001,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,174760,4,9,0,,66,2009-01-01,0,67,1114579,1,['7gjAu1qr5C2grXeQFFOGeh'],8,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,2009,
