name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
Calabria 2008,Enur,5Y2pr8wjzjO2te4MnxTUa7,0.8909999999999999,0.657,-5.5520000000000005,0,0.165,0.008329999999999999,0.0026,0.054000000000000006,0.453,125.995,230656,4,9,1,2007-12-01,58,2008-09-09,0,60,39546,2,"['1BQaZSq1KsLOZGzjG5QxRC', '73O5T44Ui5WqxtW6S5JENA']",10,1BQaZSq1KsLOZGzjG5QxRC,Enur
Get Buck In Here,DJ Felli Fel,5zN3VFmNhdOKxRElarvVq5,0.639,0.7090000000000001,-6.386,0,0.332,0.191,0.0,0.0758,0.376,104.964,229493,4,11,1,2007-11-24,53,2007-01-01,0,83,6547849,5,"['7sHWvTWufU865WrWckjyE0', '59wfkuBoNyhDMQGCljbUbA', '0z4gvV4rjIZ9wHck67ucSV', '3ipn9JLAPI5GUEo4y4jcoi', '7sfl4Xt5KmfyDs2T3SVSMK']",3,7sHWvTWufU865WrWckjyE0,DJ Felli Fel
From Where You Are,Lifehouse,5ef3mAxAAjk93V6IpriOrz,0.363,0.408,-10.861,0,0.0273,0.185,2.94e-06,0.113,0.271,87.335,181280,4,8,1,2007-11-24,52,2010,156,70,1519082,1,['5PokPZn11xzZXyXSfnvIM3'],9,5PokPZn11xzZXyXSfnvIM3,Lifehouse
"Music Is My Hot, Hot Sex",CSS,5GpV1FvwKtSD1u6UcyiYXW,0.741,0.7170000000000001,-5.5779999999999985,0,0.0446,0.016,0.00126,0.0607,0.899,100.011,187026,4,9,1,2007-11-24,35,2006-07-11,0,47,122685,1,['2K13AVg3bFpHSxDM1vJ0qA'],8,2K13AVg3bFpHSxDM1vJ0qA,CSS
Shadow of the Day,Linkin Park,0OYcEfskah1egYHjYRvbg1,0.534,0.393,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360,4,9,1,2007-11-24,66,2007-05-14,219,88,17123965,1,['6XyY86QOPPrYVGvF9ch6wz'],11,6XyY86QOPPrYVGvF9ch6wz,Linkin Park
Headlines (Friendship Never Ends) - Radio Version,Spice Girls,4ll3zqElfObKDVSIitAIga,0.5489999999999999,0.721,-4.795,1,0.0249,0.091,0.0,0.2,0.534,143.931,209536,4,8,1,2007-11-24,38,2007-11-05,5,72,1970295,1,['0uq5PttqEjj3IH1bzwcrXF'],1,0uq5PttqEjj3IH1bzwcrXF,Spice Girls
Like You'll Never See Me Again,Alicia Keys,3JHDtmFdX9kdx9wz0md98U,0.562,0.6579999999999999,-8.072000000000001,1,0.0314,0.174,0.000285,0.102,0.268,127.81,315360,4,8,1,2007-11-24,58,2007-11-09,208,84,8046402,1,['3DiDSECUqqY1AuBP8qtaIa'],7,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys
Suffocate - Superclean,J. Holiday,3nJjIYchBNkYm7B8XfJf5N,0.458,0.445,-8.391,0,0.361,0.64,0.0,0.118,0.447,82.82,220053,5,7,1,2007-11-24,57,2007-01-01,16,58,1063648,1,['7G6hXrjGpi6I7waNl4wxAk'],9,7G6hXrjGpi6I7waNl4wxAk,J. Holiday
Sexy Movimiento,Various Artists,5D3EOZmkYihOYcMIvDxYhz,0.787,0.858,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.8140000000000001,105.0,211920,4,10,1,2007-11-24,1,2020-11-06,1,82,3991186,1,['1wZtkThiXbVNtj6hee6dz9'],10,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel
Piece of Me,Britney Spears,2EvwLVrnYbCZEG6Kx5DCRy,0.769,0.638,-5.0539999999999985,1,0.21600000000000005,0.0902,0.0,0.0857,0.782,115.007,212106,4,9,1,2007-11-17,65,2007-10-25,193,83,7970337,1,['26dSoYclwsYLMAKD3tpOr4'],11,26dSoYclwsYLMAKD3tpOr4,Britney Spears
Take You There,Sean Kingston,6AdLyvisRKHLAwARaZMGr6,0.752,0.921,-4.3210000000000015,0,0.0696,0.0182,0.0,0.256,0.634,115.033,236693,4,13,1,2007-11-17,61,2008-03-11,35,75,1907939,1,['6S0dmVVn4udvppDhZIWxCr'],5,6S0dmVVn4udvppDhZIWxCr,Sean Kingston
Girlfriend,Bow Wow,4yDKPeWA3rJiCNbPALWJjN,0.725,0.795,-5.291,1,0.214,0.114,0.0,0.258,0.85,75.03,284826,4,10,1,2007-11-17,44,2007-12-11,134,68,2732512,2,"['7352aRY2mqSxBZwzUb6LmA', '0f5nVCcR06GX8Qikz0COtT']",7,7352aRY2mqSxBZwzUb6LmA,Bow Wow
Roc Boys (And The Winner Is)...,JAY-Z,7qTHHJ8MeXEKBVuopWdw4b,0.6559999999999999,0.923,-1.6469999999999998,1,0.252,0.0356,0.0,0.156,0.67,94.623,252106,4,9,1,2007-11-17,48,2007-11-06,198,87,5711077,1,['3nFkdlSjzX9mRTtwJOzDYB'],11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Pop Bottles - Main,Birdman,1kEp3Po9RUPm11N5ITOUWx,0.534,0.813,-5.902,1,0.406,0.0695,0.0,0.606,0.5479999999999999,149.613,205133,4,11,1,2007-11-17,54,2007-01-01,20,92,10441753,2,"['35sCXuy5gN6Or69rZ9vqBs', '55Aa2cqylxrFIXC767Z865']",9,35sCXuy5gN6Or69rZ9vqBs,Birdman
Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,0.583,0.7859999999999999,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,258826,4,13,1,2007-11-17,75,2007-07-03,0,75,1520594,1,['2Sqr0DXoaYABbjBo9HaMkM'],2,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles
Watching Airplanes,Gary Allan,63u5QGp9dKXAoYTVKUKBYn,0.374,0.711,-3.587,1,0.0354,0.547,4.120000000000001e-05,0.147,0.468,160.001,242946,4,12,1,2007-11-10,60,2007-01-01,151,62,743527,1,['37W8SKV5Vc8lcGtdyWCA5m'],11,37W8SKV5Vc8lcGtdyWCA5m,Gary Allan
Low (feat. T-Pain),Flo Rida,0CAfXk7DXMnon4gLudAp7J,0.918,0.609,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.00799999999998,231400,4,10,1,2007-11-10,80,2008-03-17,0,82,10727870,2,"['0jnsk9HBra6NMjO2oANoPY', '3aQeKQSyrW4qWr35idm0cy']",10,0jnsk9HBra6NMjO2oANoPY,Flo Rida
Winner At A Losing Game,Rascal Flatts,3f9X0GdtSSq06xZVJZ5S5T,0.443,0.599,-6.604,1,0.026,0.207,0.0,0.107,0.399,171.87900000000005,286613,4,10,1,2007-11-10,42,2007-01-01,335,75,2543762,1,['0a1gHP0HAqALbEyxaD5Ngn'],7,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts
Empty Walls,Serj Tankian,16pmJwwNFVCqdXWPZtwZzh,0.464,0.963,-3.568,0,0.0484,0.00161,0.0,0.196,0.528,160.071,230026,4,11,1,2007-11-10,62,2007-10-16,0,62,663159,1,['0BEI7i5sgUuivcfwXLzFmM'],0,0BEI7i5sgUuivcfwXLzFmM,Serj Tankian
Dreaming with a Broken Heart,John Mayer,7keXdrB4mz57u4b8YkCwag,0.608,0.35100000000000003,-9.316,1,0.03,0.557,0.00892,0.201,0.157,135.976,245746,4,10,1,2007-11-10,64,2006-09-11,141,84,4768889,1,['0hEurMDQu99nJRq8pTxO14'],0,0hEurMDQu99nJRq8pTxO14,John Mayer
Another Side Of You,Joe Nichols,6KHCir9R5lfLGXdmy7AGBw,0.564,0.657,-8.341000000000001,1,0.0296,0.442,0.0722,0.366,0.695,95.043,178266,4,6,1,2007-11-10,26,2007-01-01,109,62,540978,1,['4aJTB79uwT4sP0Nb8QGWHc'],10,4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols
Shadowplay,The Killers,6HbTF52swZiGSJ2cvAJ7PU,0.643,0.805,-7.237999999999999,1,0.0476,0.000781,0.578,0.393,0.35200000000000004,145.029,247240,4,11,1,2007-11-03,55,2007-01-01,108,82,5637527,1,['0C0XlULifJtAgn6ZNCW2eu'],2,0C0XlULifJtAgn6ZNCW2eu,The Killers
Love Like This (feat. Sean Kingston),Natasha Bedingfield,49ppqF73rOz5Nyt1paRxIF,0.7809999999999999,0.7909999999999999,-3.903,0,0.0468,0.145,0.0,0.127,0.902,76.998,222293,4,8,1,2007-11-03,57,2008-01-22,68,75,3018437,2,"['7o95ZoZt5ZYn31e9z1Hc0a', '6S0dmVVn4udvppDhZIWxCr']",7,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield
The Hand Clap - MAIN,Hurricane Chris,6V5r8IMSL7wTZlFmi8AjR0,0.805,0.723,-6.808,1,0.224,0.006790000000000001,0.0,0.244,0.6409999999999999,88.006,261826,4,15,1,2007-11-03,39,2007-10-16,19,48,208487,3,"['1fQ46lgoUCz8FVXdTVNk0a', '2h1hD8R5Y4eaxsL80EKiPm', '2UtIeAxtrsrRM0sV7Q8cJm']",7,1fQ46lgoUCz8FVXdTVNk0a,Hurricane Chris
Just Fine,Mary J. Blige,33vzOPcd9FRirYGlCu32x4,0.923,0.795,-3.61,0,0.117,0.0394,0.0005650000000000001,0.101,0.588,123.021,242133,4,12,1,2007-11-03,64,2007-01-01,220,75,2456541,1,['1XkoF8ryArs86LZvFOkbyr'],11,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige
As If,Sara Evans,5ZikjYD4kjkwYRhLO8azoD,0.568,0.861,-4.948,1,0.0482,0.000385,0.0209,0.165,0.532,118.933,210626,4,9,1,2007-10-27,31,2007-08-17,141,59,803335,1,['7qvsLYsYP0MHD7jkdv6DAG'],4,7qvsLYsYP0MHD7jkdv6DAG,Sara Evans
Stay,Sugarland,0jn2XqaHliEpWd04ZykIHy,0.5489999999999999,0.284,-8.383,1,0.0388,0.774,0.0,0.105,0.389,135.632,284426,4,14,1,2007-10-27,63,2006-01-01,104,63,1313434,1,['0hYxQe3AK5jBPCr5MumLHD'],4,0hYxQe3AK5jBPCr5MumLHD,Sugarland
Clumsy,Fergie,50xeLNGKmskmYUSINhqvfa,0.731,0.563,-4.046,1,0.131,0.191,0.00042,0.29600000000000004,0.452,184.009,240426,4,10,1,2007-10-27,59,2006-01-01,102,74,4073046,1,['3r17AfJCCUqC9Lf0OAc73G'],2,3r17AfJCCUqC9Lf0OAc73G,Fergie
Pictures Of You,The Last Goodnight,6V4y4uuMAxe2EYDIWNToaH,0.325,0.816,-3.714,1,0.0633,0.165,0.0,0.0729,0.579,207.673,190173,4,8,1,2007-10-27,55,2007-01-01,0,46,17494,1,['4UrGiQXrpB2CmzVGVFtH5E'],2,4UrGiQXrpB2CmzVGVFtH5E,The Last Goodnight
Blue Magic,JAY-Z,3E8mkgsexzpLBGd6o4iCGC,0.821,0.639,-6.249,1,0.423,0.172,0.0,0.755,0.5489999999999999,87.021,248920,4,14,1,2007-10-20,38,2007-11-06,194,87,5711077,1,['3nFkdlSjzX9mRTtwJOzDYB'],6,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Soulja Girl,Soulja Boy,0N9b7upoCixmvrsF0e4XN3,0.578,0.7140000000000001,-3.551,0,0.0349,0.0846,0.0,0.139,0.145,73.007,187546,4,7,1,2007-10-20,46,2007-01-01,0,72,1152011,2,"['6GMYJwaziB4ekv1Y6wCDWS', '3BeKHKMrAmeL5GkGQKNiFX']",11,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy
Into the Night (feat. Chad Kroeger),Santana,5Hv1QAbRWrUSUHaT0CmnMS,0.595,0.8440000000000001,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,222440,4,11,1,2007-10-20,60,2007-09-25,156,75,1801775,2,"['6GI52t8N5F02MxU0g5U69P', '7fJYw1vK9yWb8o51I8qHin']",7,6GI52t8N5F02MxU0g5U69P,Santana
Everybody,Keith Urban,6KCa9qGpQ8eCjjFDFwF1r6,0.417,0.488,-7.029,1,0.0292,0.0423,0.0,0.0959,0.206,188.209,237173,4,11,1,2007-10-20,39,2007-01-01,265,78,3939242,1,['0u2FHSq3ln94y5Q57xazwf'],2,0u2FHSq3ln94y5Q57xazwf,Keith Urban
What Do Ya Think About That,Montgomery Gentry,6u8phyrH4qbybaIyxtJ9RS,0.5920000000000001,0.795,-6.13,1,0.0291,0.0504,6.35e-06,0.0852,0.705,157.067,217946,4,8,1,2007-10-20,54,2006-10-24,223,63,979072,1,['3bGXaFVQLASmDMdjjeJr8a'],7,3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry
Tattoo,Jordin Sparks,3Ui2jdyxbZQrZohfM0NOgG,0.5660000000000001,0.7659999999999999,-5.0360000000000005,1,0.0399,0.431,0.0,0.101,0.547,168.005,233466,4,9,1,2007-10-13,64,2007-11-20,4,69,1580549,1,['2AQjGvtT0pFYfxR3neFcvz'],2,2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks
The Way I Am,Ingrid Michaelson,43ddJFnP8m3PzNJXiHuiyJ,0.877,0.259,-9.302,1,0.0427,0.7709999999999999,8.98e-06,0.108,0.32,119.989,135386,4,7,1,2007-10-13,58,2007-01-01,0,67,689664,1,['2vm8GdHyrJh2O2MfbQFYG0'],5,2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson
Our Song,Taylor Swift,15DeqWWQB4dcEWzJg15VrN,0.6679999999999999,0.672,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.01100000000002,201106,4,9,1,2007-10-13,66,2006-10-24,45,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],2,06HL4z0CvFAxyc27GXpf02,Taylor Swift
Hypnotized (feat. Akon),Plies,3LN41NUdHkyNqQhi9gExMm,0.84,0.5710000000000001,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493,4,8,1,2007-10-13,67,2007-08-06,15,83,3708792,2,"['3jksrX4oBklxR78ft8gv3j', '0z4gvV4rjIZ9wHck67ucSV']",10,3jksrX4oBklxR78ft8gv3j,Plies
Nothin’ Better To Do,LeAnn Rimes,0bl8cC6oBCt96U8MovxhV8,0.451,0.911,-3.668,0,0.14300000000000002,0.254,0.0,0.17,0.455,198.075,266506,4,14,1,2007-10-13,35,2015-02-03,96,66,811721,1,['2d3VHzlOEwXvmBdS4pzOPL'],5,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes
Fake It,Seether,4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893,4,9,1,2007-10-13,75,2007-01-01,47,74,2205740,1,['6B5c4sch27tWHAGdarpPaW'],8,6B5c4sch27tWHAGdarpPaW,Seether
Do It Well,Jennifer Lopez,2dOcfwJpfgGLcB4vPi8YXf,0.763,0.81,-5.118,0,0.0861,0.0311,0.0,0.316,0.4370000000000001,108.004,185933,4,9,1,2007-10-06,48,2007-10-01,174,81,8869793,1,['2DlGxzQSjYe5N6G9nkYghR'],5,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez
1973,James Blunt,1BV0m40U0M4t1SLIsDnwZl,0.72,0.6679999999999999,-7.928,1,0.0269,0.0652,0.006640000000000001,0.0789,0.768,123.007,280026,4,10,1,2007-10-06,68,2007-09-17,43,77,2285766,1,['7KMqksf0UMdyA0UCf4R3ux'],9,7KMqksf0UMdyA0UCf4R3ux,James Blunt
Duffle Bag Boy,Playaz Circle,5l53XkYN5rTYmdJ0P2GKFT,0.613,0.835,-4.051,0,0.177,0.106,0.0,0.14,0.684,143.876,258272,4,10,1,2007-10-06,48,2007-10-30,0,92,9722653,2,"['5gV9T9VSwhHBlHcRMojEZw', '55Aa2cqylxrFIXC767Z865']",3,5gV9T9VSwhHBlHcRMojEZw,Playaz Circle
Freaky Gurl,Gucci Mane,4IsjWC8VboYjsSSchoMX7m,0.755,0.644,-2.464,1,0.0642,0.0172,0.0,0.193,0.742,147.019,226720,4,11,1,2007-10-06,43,2008,0,84,3518488,1,['13y7CgLHjMVRMDqxdx0Xdo'],7,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane
Famous In a Small Town,Miranda Lambert,4oXOOBwZsHFnRRNBNXrr9X,0.509,0.932,-3.948,1,0.0667,0.268,0.0,0.0615,0.675,138.722,245333,4,12,1,2007-10-06,49,2007-05-01,16,73,2493124,1,['66lH4jAE7pqPlOlzUKbwA0'],11,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert
Good Life,Kanye West,14blxrgE0VWAgv5aF2wWmx,0.439,0.8079999999999999,-6.881,1,0.34600000000000003,0.00305,0.0,0.439,0.487,82.962,207000,4,7,1,2007-09-29,71,2007-09-11,155,92,15619687,2,"['5K4W6rqBFWDnAN6FQUkS6x', '3aQeKQSyrW4qWr35idm0cy']",1,5K4W6rqBFWDnAN6FQUkS6x,Kanye West
1234,Feist,2CzWeyC9zlDpIOZPUUKrBW,0.71,0.484,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.5760000000000001,109.951,183666,4,10,1,2007-09-29,60,2007-01-01,0,65,602019,1,['6CWTBjOJK75cTE8Xv8u1kj'],2,6CWTBjOJK75cTE8Xv8u1kj,Feist
Inconsolable,Backstreet Boys,13J4KuQoJaf0ubp9gzPuFo,0.4,0.754,-3.899,1,0.0348,0.0186,0.0,0.316,0.231,160.031,216653,4,14,1,2007-09-29,55,2007-10-24,197,80,3495843,1,['5rSXSAkZ67PYJSvpUpkOr7'],7,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys
Do It,Nelly Furtado,0PtKcFAVywPk0BRKR0q1v6,0.857,0.758,-4.3,1,0.0571,0.0533,0.0734,0.0392,0.914,125.02,221506,4,10,1,2007-09-29,37,2006-01-01,105,78,2220005,1,['2jw70GZXlAI8QzWeY2bgRc'],1,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado
"I’m So Hood (as made famous by DJ Khaled feat. T-Pain, Trick Daddy, Rick Ross & Piles)",Hip Hop Rappers & DJs,72yOujceqFO2ujX3v0IiB7,0.684,0.725,-9.344,0,0.0498,0.00892,0.0,0.29100000000000004,0.425,131.076,258706,4,12,1,2007-09-29,0,2009-02-01,0,4,464,1,['75s6umAI0fGzLgMrSWKK0t'],4,75s6umAI0fGzLgMrSWKK0t,Hip Hop Rappers & DJs
"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",Wyclef Jean,4liGjmhCupa7RP9JaQELYx,0.733,0.7440000000000001,-3.51,1,0.0553,0.0772,0.0,0.341,0.529,92.515,241133,4,11,1,2007-09-29,58,2007-08-14,48,92,12479268,4,"['7aBzpmFXB4WWpPl2F7RjBe', '0z4gvV4rjIZ9wHck67ucSV', '55Aa2cqylxrFIXC767Z865', '1KlUwB6uFECMC3zzvFvykx']",1,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean
My Drink N' My 2 Step,Cassidy,2TXB3vQ1IdfQ8u1S0tyLvU,0.642,0.835,-4.501,1,0.293,0.206,0.0,0.135,0.5529999999999999,86.662,192866,4,8,1,2007-09-29,41,2007-11-06,36,67,651633,2,"['3WilJWdCNLSU7fpYjiKb7v', '2cADQgiLMjNhbsfeN52Bf3']",1,3WilJWdCNLSU7fpYjiKb7v,Cassidy
Firecracker,Josh Turner,6qqZ3ZyjCrXNdrRB17qX5k,0.441,0.966,-5.8870000000000005,0,0.092,0.0791,0.000509,0.0839,0.754,174.576,208786,3,11,1,2007-09-29,48,2011-01-01,60,69,1878373,1,['7vCtweS8UVAXTyau2j0rDT'],1,7vCtweS8UVAXTyau2j0rDT,Josh Turner
Me Enamora,Various Artists,7sue1ZJWZFoWzdJ8uFmt7r,0.675,0.855,-3.876,0,0.033,0.0134,0.0,0.0898,0.909,94.008,193626,4,8,1,2007-09-29,0,2020-11-06,1,79,3001495,1,['0UWZUmn7sybxMCqrw9tGa7'],4,0UWZUmn7sybxMCqrw9tGa7,Juanes
Kiss Kiss (feat. T-Pain),Chris Brown,3wKKkGVn7cVSfgPeYYIiXG,0.7290000000000001,0.6579999999999999,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,250666,3,9,1,2007-09-29,70,2007-11-06,132,92,15447807,2,"['7bXgB6jMjp9ATFy66eO08Z', '3aQeKQSyrW4qWr35idm0cy']",10,7bXgB6jMjp9ATFy66eO08Z,Chris Brown
No One,Alicia Keys,6IwKcFdiRQZOWeYNhUiWIv,0.644,0.5479999999999999,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,253813,4,10,1,2007-09-22,80,2007-11-09,199,84,8046402,1,['3DiDSECUqqY1AuBP8qtaIa'],1,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys
Gimme More,Britney Spears,6ic8OlLUNEATToEFU3xmaH,0.7879999999999999,0.8440000000000001,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,12,1,2007-09-22,73,2007-10-25,185,83,7970337,1,['26dSoYclwsYLMAKD3tpOr4'],2,26dSoYclwsYLMAKD3tpOr4,Britney Spears
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,36UVZPoK8a1Oxh13cY8kOp,0.64,0.884,-2.609,1,0.0428,0.0226,0.0,0.187,0.573,124.968,244000,4,14,1,2007-09-22,59,2007-03-16,62,71,1869783,1,['5aYyPjAsLj7UzANzdupwnS'],6,5aYyPjAsLj7UzANzdupwnS,Good Charlotte
Shawty Is A 10 - (Explicit),The-Dream,4nuMA47XIxcu85zkkDkz1t,0.742,0.441,-5.541,0,0.0403,0.0689,0.0,0.0715,0.39,74.987,232040,4,11,1,2007-09-22,47,2007-01-01,0,69,852787,1,['1W3FSF1BLpY3hlVIgvenLz'],7,1W3FSF1BLpY3hlVIgvenLz,The-Dream
Fall,Clay Walker,5Hd0J6dWz0jqgRDJoRpOdc,0.55,0.5429999999999999,-6.9860000000000015,1,0.0287,0.193,0.0,0.0994,0.208,138.003,217080,4,10,1,2007-09-22,54,2007-04-17,57,61,736219,1,['4MPkNgar5uTd8Sqvrr7par'],0,4MPkNgar5uTd8Sqvrr7par,Clay Walker
How 'Bout Them Cowgirls,George Strait,7DJBy7gCXi2NkcgoIvPLcG,0.616,0.812,-4.618,1,0.036000000000000004,0.377,0.0,0.304,0.399,117.033,235800,4,10,1,2007-09-22,50,2006-01-01,285,76,2213451,1,['5vngPClqofybhPERIqQMYd'],4,5vngPClqofybhPERIqQMYd,George Strait
Wadsyaname - Dirty Edit,Nelly,5JUGffssS2e4dUXEDxzPAX,0.778,0.79,-7.187,0,0.116,0.123,0.0,0.122,0.174,79.99600000000002,246426,4,11,1,2007-09-15,33,2007-01-01,317,79,1630416,1,['2gBjLmx6zQnFGQJCAQpRgw'],10,2gBjLmx6zQnFGQJCAQpRgw,Nelly
More Than A Memory,Brandon Garth,0dsES6WKdISjRqbiSYAHlM,0.635,0.35,-8.522,1,0.0301,0.569,0.0,0.118,0.235,137.732,209664,4,8,1,2007-09-15,3,2019-05-23,0,13,37,1,['7C9ZVDO4Ubwssa6bB7475f'],1,7C9ZVDO4Ubwssa6bB7475f,Brandon Garth
Coffee Shop (feat. Gorilla Zoe),Yung Joc,2RE7NMfZBeUtbyUCVOe3VL,0.804,0.838,-6.064,0,0.134,0.0446,0.0,0.3,0.908,151.985,241440,4,10,1,2007-09-15,36,2007-07-31,54,68,1057785,2,"['23LbwefIODbyGdRbAz3urj', '3Y365ZqTf6fJ4ZcRnLKPGt']",5,23LbwefIODbyGdRbAz3urj,Yung Joc
Baby Don't Go,Fabolous,2FSQYGTyk8GTIaiRyAWu74,0.8340000000000001,0.687,-6.473,1,0.105,0.0885,0.0,0.14400000000000002,0.491,99.752,216653,4,8,1,2007-09-15,45,2007-01-01,88,82,4616438,2,"['0YWxKQj2Go9CGHCp77UOyy', '3aQeKQSyrW4qWr35idm0cy']",1,0YWxKQj2Go9CGHCp77UOyy,Fabolous
Money In The Bank,Swizz Beatz,6dRJV7zQ6S8BDdzMdV0MPW,0.8370000000000001,0.6970000000000001,-5.955,1,0.299,0.0108,0.0,0.377,0.631,97.927,191920,4,13,1,2007-09-15,50,2007-08-21,3,67,266478,1,['2cADQgiLMjNhbsfeN52Bf3'],0,2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz
How Far We've Come,Matchbox Twenty,0gbLfFlEyVHiKzlZIb0gce,0.5660000000000001,0.906,-5.092,1,0.0642,0.004520000000000001,0.0,0.21,0.787,83.0,212253,4,10,1,2007-09-15,60,2007-10-02,0,72,1692277,1,['3Ngh2zDBRPEriyxQDAMKd1'],0,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty
Livin' Our Love Song,Jason Michael Carroll,5NhZkLMccDVhxocmVHDu4G,0.488,0.855,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,231466,4,13,1,2007-09-15,52,2007-02-06,12,50,232232,1,['6vgqbvuLEUcrg7SB1kRTYE'],7,6vgqbvuLEUcrg7SB1kRTYE,Jason Michael Carroll
Hate That I Love You,Rihanna,7iu0WYLdo4yksKf3seaxzI,0.637,0.73,-5.38,0,0.0874,0.32299999999999995,0.0,0.0981,0.732,93.867,218946,4,10,1,2007-09-15,71,2008-06-02,147,92,45334941,2,"['5pKCCKE2ajJHZ9KAiaK11H', '21E3waRsmPlU7jZsS13rcj']",5,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
I Get Money,50 Cent,1FKFCvi0i46qEJLZSEBH8p,0.525,0.933,-4.673,1,0.35600000000000004,0.159,0.000241,0.311,0.457,122.631,223720,5,9,1,2007-09-08,52,2007-01-01,222,87,6447117,1,['3q7HBObVc0L8jNeTe5Gofh'],9,3q7HBObVc0L8jNeTe5Gofh,50 Cent
Clothes Off!!,Gym Class Heroes,6miqdoICzUXCL5UHCuucjK,0.7609999999999999,0.69,-5.56,1,0.11,0.0225,0.0,0.34,0.742,114.987,235480,4,10,1,2007-09-01,49,2006-07-25,24,71,1141053,1,['4IJczjB0fJ04gs4uvP0Fli'],11,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes
Gotta Go My Own Way,Various Artists,5rWIO1uP0GwAoU45RTBJ2F,0.555,0.6920000000000001,-4.767,1,0.0277,0.0864,3.2500000000000004e-05,0.232,0.313,88.995,222360,4,10,1,2007-09-01,65,2007-01-01,1,76,2085294,2,"['6U1dBXJhC8gXFjamvFTmHg', '6G9bygHlCyPgNGxK2l3YdE']",9,6U1dBXJhC8gXFjamvFTmHg,Zac Efron
All For One,Various Artists,5SWfocxhAkjf3eg4lrv8vZ,0.657,0.985,-3.22,1,0.109,0.119,0.0,0.6409999999999999,0.7759999999999999,150.03799999999995,253786,4,11,1,2007-09-01,57,2007-01-01,1,69,1168889,1,['2gUMs9PE8XZVQyzCDqaYmW'],5,2gUMs9PE8XZVQyzCDqaYmW,High School Musical Cast
So Small,Carrie Underwood,6xfL1KzGxg48ACVlQE9qXr,0.426,0.784,-3.225,1,0.0421,0.306,0.0,0.0695,0.272,147.939,225213,3,7,1,2007-09-01,48,2007-10-23,106,75,4220760,1,['4xFUf1FHVy696Q1JQZMTRj'],3,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood
Ayo Technology,50 Cent,36Hwcla06Q5BCr59CL0sBp,0.63,0.782,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144,247946,4,14,1,2007-08-25,54,2007-01-01,220,87,18070061,3,"['3q7HBObVc0L8jNeTe5Gofh', '31TPClRtHm23RisEBtV3X7', '5Y5TRrQiqgUO4S36tzjIRZ']",8,3q7HBObVc0L8jNeTe5Gofh,50 Cent
